Name;Latitude;Longitude;Capacity;Cost;ClearName;Type;is_copy;added_to_guarantee_coverage;is_critical
facil_26;36,05597241399834;69,04763789269836;23,450000000000003;0;facil_28;greenfield;False;False;True
facil_27;35,83930574819834;69,27513789178836;11,308;0;facil_30;greenfield;False;False;True
facil_28;36,11263908043834;69,14097122565836;62,211;0;facil_31;greenfield;False;False;True
facil_29;36,19930574675834;69,16263789223837;423,202;0;facil_32;greenfield;False;False;True
facil_30;36,08930574719834;69,03847122606837;15,978;0;facil_33;greenfield;False;False;True
facil_31;36,10930574711834;69,15847122558837;13,642999999999999;0;facil_34;greenfield;False;False;True
facil_32;36,27097241313834;68,96680455968837;18,78;0;facil_35;greenfield;False;False;True
facil_33;36,21013908004834;69,14013789232837;448,42;0;facil_36;greenfield;False;False;True
facil_34;35,95763908105834;69,24263789191836;21,582;0;facil_37;greenfield;False;False;True
facil_35;35,83847241486834;68,86930456007836;1,034;0;facil_38;greenfield;False;False;True
facil_36;35,98930574759834;69,24847122522837;22,516000000000002;0;facil_39;greenfield;False;False;True
facil_37;36,23680574660834;69,12180455906837;563,769;0;facil_40;greenfield;False;False;True
facil_38;36,17430574685834;69,12097122573837;321,396;0;facil_41;greenfield;False;False;True
facil_39;36,09763908049834;69,01263789283837;12,709;0;facil_42;greenfield;False;False;True
facil_40;36,29930574635834;69,13513789234837;327,46700000000004;0;facil_43;greenfield;False;False;True
facil_41;36,28597241307834;69,16847122554836;351,75100000000003;0;facil_44;greenfield;False;False;True
facil_42;36,23680574660834;69,22847122530837;243,874;0;facil_45;greenfield;False;False;True
facil_43;36,10097241381834;69,51513789082837;1,9680000000000002;0;facil_46;greenfield;False;False;True
facil_44;36,33597241287834;69,12263789239836;256,483;0;facil_47;greenfield;False;False;True
facil_45;36,22680574664834;69,15930455891836;513,8000000000001;0;facil_48;greenfield;False;False;True
facil_46;36,09013908052834;69,00680455952836;12,241999999999999;0;facil_49;greenfield;False;False;True
facil_47;36,31763907961834;69,13013789236837;277,96500000000003;0;facil_50;greenfield;False;False;True
facil_48;36,21763908001834;69,12013789240837;436,745;0;facil_51;greenfield;False;False;True
facil_49;35,96847241434834;69,03013789276837;1,5010000000000001;0;facil_52;greenfield;False;False;True
facil_50;36,08680574720834;69,07013789260837;30,455000000000002;0;facil_53;greenfield;False;False;True
facil_51;36,349305746158336;69,10597122579837;221,92499999999998;0;facil_54;greenfield;False;False;True
facil_52;36,07847241390834;68,95180455974837;6,638;0;facil_55;greenfield;False;False;True
facil_53;36,14013908032834;69,13597122567836;181,296;0;facil_56;greenfield;False;False;True
facil_54;36,34013907952834;68,95847122638837;34,191;0;facil_57;greenfield;False;False;True
facil_55;36,06763908061834;69,02847122610837;18,78;0;facil_58;greenfield;False;False;True
facil_56;36,20180574674834;69,04263789271836;54,272;0;facil_59;greenfield;False;False;True
facil_57;36,25013907988834;69,19347122544836;497,45500000000004;0;facil_60;greenfield;False;False;True
facil_58;36,33180574622834;69,56597122395837;11,775;0;facil_61;greenfield;False;False;True
facil_59;36,21430574669834;69,15097122561836;478,77500000000003;0;facil_62;greenfield;False;False;True
facil_60;36,11930574707834;68,97847122630837;5,236999999999999;0;facil_63;greenfield;False;False;True
facil_61;36,06263908063834;69,07347122592837;25,318;0;facil_64;greenfield;False;False;True
facil_62;36,06180574730834;69,11430455909837;38,394;0;facil_65;greenfield;False;False;True
facil_63;36,31930574627834;68,98430455961837;32,323;0;facil_66;greenfield;False;False;True
facil_64;36,29263907971834;69,54430455737837;38,861000000000004;0;facil_67;greenfield;False;False;True
facil_65;36,26597241315834;69,55013789068836;80,89099999999999;0;facil_68;greenfield;False;False;True
facil_66;36,075972413918336;69,02597122611837;19,714000000000002;0;facil_69;greenfield;False;False;True
facil_67;35,99847241422834;69,01347122616836;5,236999999999999;0;facil_70;greenfield;False;False;True
facil_68;35,99680574756834;69,08763789253837;6,638;0;facil_71;greenfield;False;False;True
facil_69;36,30763907965834;69,19930455875837;193,438;0;facil_72;greenfield;False;False;True
facil_70;36,02013908080834;69,11513789242836;15,511;0;facil_73;greenfield;False;False;True
facil_71;36,10763908045834;69,12930455903836;73,419;0;facil_74;greenfield;False;False;True
facil_72;36,42013907920834;69,00847122618836;28,12;0;facil_75;greenfield;False;False;True
facil_73;36,06680574728834;69,33930455819836;10,373999999999999;0;facil_76;greenfield;False;False;True
facil_74;36,22180574666834;69,15847122558837;537,6170000000001;0;facil_77;greenfield;False;False;True
facil_75;35,96263908103834;69,08513789254837;2,435;0;facil_78;greenfield;False;False;True
facil_76;36,303472413008336;69,25680455852836;62,211;0;facil_79;greenfield;False;False;True
facil_77;36,37430574605834;69,12097122573837;157,47899999999998;0;facil_80;greenfield;False;False;True
facil_78;35,81013908164834;69,30013789168837;2,902;0;facil_81;greenfield;False;False;True
facil_79;36,30597241299834;69,09763789249837;279,833;0;facil_82;greenfield;False;False;True
facil_80;35,92263908119834;69,25763789185837;27,186;0;facil_83;greenfield;False;False;True
facil_81;36,07180574726834;69,06097122597836;20,648;0;facil_84;greenfield;False;False;True
facil_82;36,03930574739834;69,03097122609836;19,714000000000002;0;facil_85;greenfield;False;False;True
facil_83;36,04347241404834;69,26347122516836;16,912000000000003;0;facil_86;greenfield;False;False;True
facil_84;35,89763908129834;69,24180455858837;24,851000000000003;0;facil_87;greenfield;False;False;True
facil_85;36,12347241372834;69,16097122557836;64,079;0;facil_88;greenfield;False;False;True
facil_86;36,28430574641834;69,18680455880836;423,66900000000004;0;facil_89;greenfield;False;False;True
facil_87;36,22263907999834;69,21680455868837;366,69500000000005;0;facil_90;greenfield;False;False;True
facil_88;36,23013907996834;69,18430455881837;498,389;0;facil_91;greenfield;False;False;True
facil_89;36,09930574715834;69,12930455903836;56,607;0;facil_92;greenfield;False;False;True
facil_90;36,00847241418834;69,24930455855836;20,648;0;facil_93;greenfield;False;False;True
facil_91;36,16263908023834;69,09847122582836;259,752;0;facil_94;greenfield;False;False;True
facil_92;36,22597241331834;69,24097122525836;218,656;0;facil_95;greenfield;False;False;True
facil_93;35,93930574779834;69,25263789187836;24,851000000000003;0;facil_96;greenfield;False;False;True
facil_94;36,06180574730834;69,11013789244836;38,394;0;facil_97;greenfield;False;False;True
facil_95;36,22763907997834;69,22180455866837;328,868;0;facil_98;greenfield;False;False;True
facil_96;36,17013908020834;69,11180455910836;313,92400000000004;0;facil_99;greenfield;False;False;True
facil_97;36,22013908000834;69,10847122578836;416,197;0;facil_100;greenfield;False;False;True
facil_98;36,38513907934834;68,98263789295837;34,658;0;facil_101;greenfield;False;False;True
facil_99;36,31597241295834;69,26680455848836;16,445;0;facil_102;greenfield;False;False;True
facil_100;36,18430574681834;69,14180455898837;363,42600000000004;0;facil_103;greenfield;False;False;True
facil_101;36,28680574640834;69,21763789201836;221,92499999999998;0;facil_104;greenfield;False;False;True
facil_102;36,34430574617834;69,25597122519837;8,506;0;facil_105;greenfield;False;False;True
facil_103;36,11263908043834;68,95763789305836;4,77;0;facil_106;greenfield;False;False;True
facil_104;36,30097241301834;68,95763789305836;13,176;0;facil_107;greenfield;False;False;True
facil_105;35,87013908140834;69,24680455856837;17,846;0;facil_108;greenfield;False;False;True
facil_106;36,23347241328834;69,18930455879837;490,45000000000005;0;facil_109;greenfield;False;False;True
facil_107;36,26847241314834;69,19680455876836;423,66900000000004;0;facil_110;greenfield;False;False;True
facil_108;36,31263907963834;69,23763789193836;70,61699999999999;0;facil_111;greenfield;False;False;True
facil_109;36,22180574666834;69,12763789237837;435,81100000000004;0;facil_112;greenfield;False;False;True
facil_110;36,32180574626834;69,13430455901836;259,285;0;facil_113;greenfield;False;False;True
facil_111;36,33347241288834;68,97097122633836;38,861000000000004;0;facil_114;greenfield;False;False;True
facil_112;36,29180574638834;69,12347122572837;366,69500000000005;0;facil_115;greenfield;False;False;True
facil_113;36,33597241287834;69,11180455910836;259,752;0;facil_116;greenfield;False;False;True
facil_114;36,31847241294834;69,03263789275837;83,226;0;facil_117;greenfield;False;False;True
facil_115;36,24513907990834;69,11513789242836;559,099;0;facil_118;greenfield;False;False;True
facil_116;36,12930574703834;69,14930455895836;56,607;0;facil_119;greenfield;False;False;True
facil_117;36,07930574723834;69,07680455924836;31,389000000000003;0;facil_121;greenfield;False;False;True
facil_118;36,17013908020834;69,17180455886836;328,868;0;facil_122;greenfield;False;False;True
facil_119;35,83097241489834;68,85680456012837;1,034;0;facil_123;greenfield;False;False;True
facil_120;36,07097241393834;69,04763789269836;21,115000000000002;0;facil_124;greenfield;False;False;True
facil_121;36,20513908006834;69,13347122568837;398,451;0;facil_125;greenfield;False;False;True
facil_122;36,16597241355834;69,09930455915837;291,041;0;facil_126;greenfield;False;False;True
facil_123;36,16180574690834;69,18763789213837;131,327;0;facil_128;greenfield;False;False;True
facil_124;36,23930574659834;69,19763789209837;464,76500000000004;0;facil_129;greenfield;False;False;True
facil_125;36,30180574634834;69,05013789268837;247,60999999999999;0;facil_130;greenfield;False;False;True
facil_126;36,20263908007834;69,02430455945837;17,379;0;facil_131;greenfield;False;False;True
facil_127;36,05097241401834;69,04180455938837;23,917;0;facil_132;greenfield;False;False;True
facil_128;36,02013908080834;69,00263789287837;8,506;0;facil_133;greenfield;False;False;True
facil_129;36,29013907972834;69,15930455891836;351,75100000000003;0;facil_134;greenfield;False;False;True
facil_130;36,05763908065834;69,20013789208836;9,907;0;facil_135;greenfield;False;False;True
facil_131;36,05847241398834;69,01347122616836;19,247;0;facil_136;greenfield;False;False;True
facil_132;36,08680574720834;69,04430455937836;19,714000000000002;0;facil_137;greenfield;False;False;True
facil_133;36,17430574685834;69,54013789072837;192,971;0;facil_138;greenfield;False;False;True
facil_134;36,31513907962834;69,28930455839837;7,572;0;facil_139;greenfield;False;False;True
facil_135;35,87597241471834;69,26597122515837;15,978;0;facil_140;greenfield;False;False;True
facil_136;36,22347241332834;69,14430455897836;493,252;0;facil_141;greenfield;False;False;True
facil_137;36,26013907984834;69,21763789201836;254,61499999999998;0;facil_142;greenfield;False;False;True
facil_138;36,11347241376834;68,97847122630837;6,170999999999999;0;facil_143;greenfield;False;False;True
facil_139;36,09930574715834;69,02347122612836;12,709;0;facil_145;greenfield;False;False;True
facil_140;36,04347241404834;68,97013789300837;7,572;0;facil_146;greenfield;False;False;True
facil_141;35,97013908100834;69,27430455845837;14,11;0;facil_147;greenfield;False;False;True
facil_142;36,24597241323834;69,10263789247837;552,094;0;facil_148;greenfield;False;False;True
facil_143;36,09013908052834;68,95930455971836;6,170999999999999;0;facil_149;greenfield;False;False;True
facil_144;36,32263907959834;69,12597122571836;272,36100000000005;0;facil_150;greenfield;False;False;True
facil_145;36,04263908071834;69,01097122617837;16,912000000000003;0;facil_151;greenfield;False;False;True
facil_146;36,10097241381834;68,99763789289837;11,775;0;facil_153;greenfield;False;False;True
facil_147;36,05180574734834;69,01347122616836;18,313000000000002;0;facil_154;greenfield;False;False;True
facil_148;35,84597241483834;68,88263789335836;1,034;0;facil_155;greenfield;False;False;True
facil_149;36,39347241264834;69,12597122571836;34,191;0;facil_156;greenfield;False;False;True
facil_150;35,89347241464834;69,24597122523836;25,318;0;facil_157;greenfield;False;False;True
facil_151;36,05763908065834;69,12097122573837;36,526;0;facil_158;greenfield;False;False;True
facil_152;36,22513907998834;69,11680455908837;442,81600000000003;0;facil_159;greenfield;False;False;True
facil_153;36,26930574647834;69,00013789288836;18,78;0;facil_160;greenfield;False;False;True
facil_154;36,24180574658834;69,13263789235836;594,124;0;facil_161;greenfield;False;False;True
facil_155;36,06597241395834;69,00097122621837;12,241999999999999;0;facil_162;greenfield;False;False;True
facil_156;36,10180574714834;69,14930455895836;18,78;0;facil_163;greenfield;False;False;True
facil_157;36,36430574609834;69,05013789268837;37,927;0;facil_164;greenfield;False;False;True
facil_158;36,22013908000834;69,58347122388837;294,31;0;facil_165;greenfield;False;False;True
facil_159;36,10597241379834;68,98347122628837;8,972999999999999;0;facil_166;greenfield;False;False;True
facil_160;36,29847241302834;69,23013789196837;125,723;0;facil_167;greenfield;False;False;True
facil_161;36,37180574606834;69,00847122618836;31,856;0;facil_168;greenfield;False;False;True
facil_162;36,19680574676834;69,15847122558837;197,174;0;facil_169;greenfield;False;False;True
facil_163;36,07263908059834;68,96013789304837;7,1049999999999995;0;facil_170;greenfield;False;False;True
facil_164;36,29847241302834;69,14430455897836;346,61400000000003;0;facil_171;greenfield;False;False;True
facil_165;36,35013907948834;69,14263789231836;204,646;0;facil_172;greenfield;False;False;True
facil_166;36,28930574639834;69,10097122581837;364,827;0;facil_173;greenfield;False;False;True
facil_167;36,26097241317834;69,08680455920836;455,425;0;facil_175;greenfield;False;False;True
facil_168;36,11930574707834;69,13263789235836;103,30699999999999;0;facil_176;greenfield;False;False;True
facil_169;36,21013908004834;69,14597122563836;461,963;0;facil_177;greenfield;False;False;True
facil_170;36,04847241402834;69,11763789241837;24,384;0;facil_178;greenfield;False;False;True
facil_171;36,22513907998834;69,17097122553837;515,201;0;facil_179;greenfield;False;False;True
facil_172;36,19263908011834;69,16847122554836;399,38500000000005;0;facil_180;greenfield;False;False;True
facil_173;36,30847241298834;69,10847122578836;296,178;0;facil_181;greenfield;False;False;True
facil_174;36,33763907953834;69,10097122581837;244,341;0;facil_182;greenfield;False;False;True
facil_175;36,08180574722834;69,11680455908837;49,602000000000004;0;facil_183;greenfield;False;False;True
facil_176;36,26763907981834;69,14097122565836;484,379;0;facil_184;greenfield;False;False;True
facil_177;36,15180574694834;69,09180455918836;114,04799999999999;0;facil_185;greenfield;False;False;True
facil_178;36,13763908033834;69,19097122545837;83,226;0;facil_187;greenfield;False;False;True
facil_179;36,21013908004834;69,15430455893836;465,232;0;facil_188;greenfield;False;False;True
facil_180;36,21513908002834;69,14430455897836;472,237;0;facil_189;greenfield;False;False;True
facil_181;35,86597241475834;69,25347122520837;16,912000000000003;0;facil_190;greenfield;False;False;True
facil_182;35,96680574768834;69,24680455856837;23,450000000000003;0;facil_192;greenfield;False;False;True
facil_183;36,07680574724834;69,09097122585837;32,79;0;facil_193;greenfield;False;False;True
facil_184;36,27597241311834;68,93930455979836;10,373999999999999;0;facil_194;greenfield;False;False;True
facil_185;36,31430574629834;69,19180455878836;203,245;0;facil_195;greenfield;False;False;True
facil_186;36,20930574671834;69,25347122520837;142,535;0;facil_196;greenfield;False;False;True
facil_187;36,12263908039834;68,95430455973836;3,369;0;facil_197;greenfield;False;False;True
facil_188;36,16263908023834;69,06597122595836;108,911;0;facil_198;greenfield;False;False;True
facil_189;35,86347241476834;68,90680455992836;1,034;0;facil_199;greenfield;False;False;True
facil_190;36,03597241407834;69,11847122574837;24,384;0;facil_200;greenfield;False;False;True
facil_191;36,22930574663834;69,13847122566837;397,517;0;facil_201;greenfield;False;False;True
facil_192;36,35180574614834;69,26763789181837;1,9680000000000002;0;facil_202;greenfield;False;False;True
facil_193;36,17763908017834;69,13763789233836;339,142;0;facil_203;greenfield;False;False;True
facil_194;36,20263908007834;69,12097122573837;390,045;0;facil_204;greenfield;False;False;True
facil_195;36,28013907976834;69,23347122528837;174,75799999999998;0;facil_205;greenfield;False;False;True
facil_196;36,41597241255834;69,06513789262837;3,369;0;facil_206;greenfield;False;False;True
facil_197;36,11847241374834;68,97263789299836;5,704;0;facil_207;greenfield;False;False;True
facil_198;36,31347241296834;69,10513789246836;283,10200000000003;0;facil_208;greenfield;False;False;True
facil_199;36,16013908024834;69,05013789268837;44,465;0;facil_209;greenfield;False;False;True
facil_200;36,30930574631834;69,26180455850837;23,450000000000003;0;facil_210;greenfield;False;False;True
facil_201;35,97680574764834;69,02680455944837;2,435;0;facil_211;greenfield;False;False;True
facil_202;36,06097241397834;69,04013789272837;22,049000000000003;0;facil_212;greenfield;False;False;True
facil_203;36,08680574720834;69,05680455932837;22,049000000000003;0;facil_213;greenfield;False;False;True
facil_204;36,10013908048834;69,12847122570837;50,536;0;facil_214;greenfield;False;False;True
facil_205;36,075972413918336;69,05597122599836;21,582;0;facil_215;greenfield;False;False;True
facil_206;36,32597241291834;69,25263789187836;19,247;0;facil_216;greenfield;False;False;True
facil_207;36,01347241416834;68,96680455968837;3,8360000000000003;0;facil_217;greenfield;False;False;True
facil_208;35,86097241477834;69,00847122618836;0,5670000000000001;0;facil_218;greenfield;False;False;True
facil_209;36,19097241345834;69,53347122408837;276,564;0;facil_219;greenfield;False;False;True
facil_210;36,04513908070834;68,98097122629837;9,44;0;facil_220;greenfield;False;False;True
facil_211;36,18263908015834;69,13347122568837;355,02000000000004;0;facil_221;greenfield;False;False;True
facil_212;36,20263908007834;69,15097122561836;417,598;0;facil_222;greenfield;False;False;True
facil_213;36,07763908057834;68,99680455956836;11,775;0;facil_223;greenfield;False;False;True
facil_214;36,18180574682834;69,16263789223837;385,84200000000004;0;facil_224;greenfield;False;False;True
facil_215;36,29847241302834;68,98430455961837;27,186;0;facil_225;greenfield;False;False;True
facil_216;36,44263907911834;68,98347122628837;16,912000000000003;0;facil_226;greenfield;False;False;True
facil_217;36,29513907970834;69,13680455900837;327,934;0;facil_227;greenfield;False;False;True
facil_218;36,39097241265834;68,98263789295837;36,526;0;facil_228;greenfield;False;False;True
facil_219;36,05513908066834;69,05180455934837;24,384;0;facil_229;greenfield;False;False;True
facil_220;36,29930574635834;69,16680455888837;294,77700000000004;0;facil_230;greenfield;False;False;True
facil_221;35,98013908096834;69,09180455918836;5,236999999999999;0;facil_231;greenfield;False;False;True
facil_222;36,24597241323834;69,15013789228837;602,9970000000001;0;facil_232;greenfield;False;False;True
facil_223;36,12597241371834;69,20347122540836;67,815;0;facil_233;greenfield;False;False;True
facil_224;36,15930574691834;69,13680455900837;319,06100000000004;0;facil_235;greenfield;False;False;True
facil_225;36,06097241397834;69,09597122583837;36,526;0;facil_236;greenfield;False;False;True
facil_226;35,94263908111834;69,02097122613837;1,034;0;facil_237;greenfield;False;False;True
facil_227;36,28013907976834;69,09347122584836;373,233;0;facil_239;greenfield;False;False;True
facil_228;36,22680574664834;69,22847122530837;257,41700000000003;0;facil_240;greenfield;False;False;True
facil_229;36,18180574682834;69,06513789262837;152,34199999999998;0;facil_241;greenfield;False;False;True
facil_230;36,04597241403834;69,02680455944837;21,582;0;facil_242;greenfield;False;False;True
facil_231;36,06763908061834;69,10597122579837;36,526;0;facil_243;greenfield;False;False;True
facil_232;36,07180574726834;68,94763789309837;6,638;0;facil_244;greenfield;False;False;True
facil_233;36,22347241332834;69,20597122539837;450,755;0;facil_245;greenfield;False;False;True
facil_234;35,92347241452834;69,30847122498837;9,44;0;facil_246;greenfield;False;False;True
facil_235;36,31847241294834;69,27680455844836;12,241999999999999;0;facil_247;greenfield;False;False;True
facil_236;36,07763908057834;69,06263789263836;21,115000000000002;0;facil_248;greenfield;False;False;True
facil_237;36,23097241329834;69,54347122404836;298,04600000000005;0;facil_249;greenfield;False;False;True
facil_238;36,23347241328834;69,20347122540836;449,35400000000004;0;facil_250;greenfield;False;False;True
facil_239;36,31513907962834;69,14763789229836;279,36600000000004;0;facil_251;greenfield;False;False;True
facil_240;36,030139080768336;68,98847122626836;8,506;0;facil_252;greenfield;False;False;True
facil_241;36,02763908077834;69,24680455856837;22,049000000000003;0;facil_253;greenfield;False;False;True
facil_242;36,28597241307834;69,02513789278836;101,439;0;facil_254;greenfield;False;False;True
facil_243;36,23930574659834;69,21347122536837;286,838;0;facil_255;greenfield;False;False;True
facil_244;36,06013908064834;69,05847122598837;21,582;0;facil_256;greenfield;False;False;True
facil_245;36,09430574717834;69,00180455954836;11,308;0;facil_257;greenfield;False;False;True
facil_246;36,21513908002834;69,56513789062836;327,0;0;facil_258;greenfield;False;False;True
facil_247;36,33180574622834;69,12263789239836;258,81800000000004;0;facil_260;greenfield;False;False;True
facil_248;36,19097241345834;69,12430455905837;379,30400000000003;0;facil_262;greenfield;False;False;True
facil_249;36,05680574732834;69,04347122604837;22,516000000000002;0;facil_263;greenfield;False;False;True
facil_250;36,10097241381834;69,02930455943837;12,241999999999999;0;facil_265;greenfield;False;False;True
facil_251;35,82013908160834;69,27513789178836;7,572;0;facil_266;greenfield;False;False;True
facil_252;36,27930574643834;69,20347122540836;378,37;0;facil_267;greenfield;False;False;True
facil_253;36,21263908003834;69,08347122588836;344,279;0;facil_268;greenfield;False;False;True
facil_254;35,848472414828336;69,26763789181837;13,642999999999999;0;facil_269;greenfield;False;False;True
facil_255;36,32930574623834;68,98013789296837;37,46;0;facil_270;greenfield;False;False;True
facil_256;35,83263908155834;68,81180456030836;1,034;0;facil_271;greenfield;False;False;True
facil_257;36,22930574663834;69,14597122563836;617,0070000000001;0;facil_272;greenfield;False;False;True
facil_258;36,06097241397834;69,10347122580836;39,328;0;facil_273;greenfield;False;False;True
facil_259;36,35680574612834;69,13347122568837;186,433;0;facil_274;greenfield;False;False;True
facil_260;36,09930574715834;68,95847122638837;5,236999999999999;0;facil_275;greenfield;False;False;True
facil_261;36,24597241323834;69,12513789238837;589,921;0;facil_276;greenfield;False;False;True
facil_262;36,18930574679834;69,15847122558837;264,889;0;facil_277;greenfield;False;False;True
facil_263;36,257639079858336;69,15763789225836;560,967;0;facil_278;greenfield;False;False;True
facil_264;35,88263908135834;69,25013789188837;24,384;0;facil_279;greenfield;False;False;True
facil_265;36,11097241377834;68,99347122624837;9,907;0;facil_280;greenfield;False;False;True
facil_266;36,02430574745834;69,08597122587837;6,170999999999999;0;facil_281;greenfield;False;False;True
facil_267;36,213472413368336;69,61597122375836;243,40699999999998;0;facil_282;greenfield;False;False;True
facil_268;36,16513908022834;69,01597122615837;4,303;0;facil_284;greenfield;False;False;True
facil_269;36,30013907968834;69,13930455899836;321,396;0;facil_285;greenfield;False;False;True
facil_270;36,05013908068834;68,99263789291837;10,841;0;facil_286;greenfield;False;False;True
facil_271;36,22680574664834;69,14430455897836;472,704;0;facil_287;greenfield;False;False;True
facil_272;36,22930574663834;69,05013789268837;74,82;0;facil_288;greenfield;False;False;True
facil_273;36,04930574735834;68,96763789301836;6,638;0;facil_289;greenfield;False;False;True
facil_274;36,21680574668834;69,14763789229836;482,511;0;facil_290;greenfield;False;False;True
facil_275;36,07097241393834;69,11763789241837;40,262;0;facil_291;greenfield;False;False;True
facil_276;36,16597241355834;69,18930455879837;240,138;0;facil_292;greenfield;False;False;True
facil_277;36,33013907956834;69,13097122569837;251,346;0;facil_293;greenfield;False;False;True
facil_278;36,36763907941834;68,93263789315837;3,369;0;facil_294;greenfield;False;False;True
facil_279;36,23930574659834;69,11680455908837;437,67900000000003;0;facil_295;greenfield;False;False;True
facil_280;35,98847241426834;69,08847122586836;5,704;0;facil_296;greenfield;False;False;True
facil_281;36,35347241280834;69,54763789069837;7,572;0;facil_297;greenfield;False;False;True
facil_282;36,23930574659834;69,12930455903836;599,261;0;facil_298;greenfield;False;False;True
facil_283;36,24763907989834;69,10680455912836;534,3480000000001;0;facil_299;greenfield;False;False;True
facil_284;36,06097241397834;69,13847122566837;34,191;0;facil_300;greenfield;False;False;True
facil_285;36,04263908071834;69,01763789281837;18,78;0;facil_301;greenfield;False;False;True
facil_286;36,37180574606834;68,99930455955837;34,658;0;facil_302;greenfield;False;False;True
facil_287;35,92597241451834;69,27430455845837;18,313000000000002;0;facil_303;greenfield;False;False;True
facil_288;36,01347241416834;69,12263789239836;14,577;0;facil_304;greenfield;False;False;True
facil_289;36,22097241333834;69,11513789242836;435,34400000000005;0;facil_305;greenfield;False;False;True
facil_290;36,04597241403834;69,00597122619837;16,912000000000003;0;facil_306;greenfield;False;False;True
facil_291;36,06097241397834;69,09180455918836;36,993;0;facil_307;greenfield;False;False;True
facil_292;36,29763907969834;69,19180455878836;275,163;0;facil_308;greenfield;False;False;True
facil_293;35,86513908142834;69,23180455862837;13,176;0;facil_310;greenfield;False;False;True
facil_294;36,09097241385834;68,90013789328836;1,5010000000000001;0;facil_311;greenfield;False;False;True
facil_295;36,02847241410834;69,03013789276837;16,912000000000003;0;facil_312;greenfield;False;False;True
facil_296;36,09597241383834;69,02180455946836;13,642999999999999;0;facil_313;greenfield;False;False;True
facil_297;36,33180574622834;69,24097122525836;14,11;0;facil_314;greenfield;False;False;True
facil_298;36,21430574669834;69,13763789233836;449,821;0;facil_315;greenfield;False;False;True
facil_299;36,26847241314834;69,09847122582836;433,94300000000004;0;facil_316;greenfield;False;False;True
facil_300;35,96430574769834;68,99930455955837;1,034;0;facil_317;greenfield;False;False;True
facil_301;36,18680574680834;69,11097122577837;341,944;0;facil_318;greenfield;False;False;True
facil_302;36,06763908061834;68,97430455965836;8,972999999999999;0;facil_319;greenfield;False;False;True
facil_303;36,18513908014834;69,52180455746837;204,646;0;facil_320;greenfield;False;False;True
facil_304;36,31680574628834;69,13847122566837;283,10200000000003;0;facil_321;greenfield;False;False;True
facil_305;36,35097241281834;69,12597122571836;227,529;0;facil_322;greenfield;False;False;True
facil_306;36,05930574731834;69,03180455942837;21,582;0;facil_323;greenfield;False;False;True
facil_307;36,10597241379834;69,13013789236837;63,612;0;facil_324;greenfield;False;False;True
facil_308;36,23680574660834;69,14763789229836;593,19;0;facil_325;greenfield;False;False;True
facil_309;36,37763907937834;68,89763789329837;0,5670000000000001;0;facil_326;greenfield;False;False;True
facil_310;35,85263908147834;69,26180455850837;14,11;0;facil_327;greenfield;False;False;True
facil_311;36,05847241398834;68,96180455970837;7,1049999999999995;0;facil_328;greenfield;False;False;True
facil_312;36,03763908073834;69,00430455953837;13,176;0;facil_329;greenfield;False;False;True
