Name;Latitude;Longitude;Demand;No. of modeled individuals;Cell ID;Province;District
cust_49;35,93750019;68,72083234;1,44;18;25_33;Baghlan;Puli Khumri
cust_50;35,88750019;68,75416567;0,24;3;31_37;Baghlan;Puli Khumri
cust_51;35,96250019;68,70416567;1,44;18;22_31;Baghlan;Puli Khumri
cust_52;35,97916686;68,67083234;0,32;4;20_27;Baghlan;Puli Khumri
cust_53;35,98750019;68,67083234;0,4;5;19_27;Baghlan;Puli Khumri
cust_54;36,05416686;68,60416567;0,24;3;11_19;Baghlan;Puli Khumri
cust_55;36,02083353;68,61249901;0,16;2;15_20;Baghlan;Puli Khumri
cust_56;35,99583353;68,67083234;0,64;8;18_27;Baghlan;Puli Khumri
cust_57;35,98750019;68,60416567;0,24;3;19_19;Baghlan;Puli Khumri
cust_58;36,00416686;68,67083234;0,64;8;17_27;Baghlan;Puli Khumri
cust_59;35,98750019;68,67916567;0,16;2;19_28;Baghlan;Puli Khumri
cust_60;35,93750019;68,70416567;0,48;6;25_31;Baghlan;Puli Khumri
cust_61;35,92083353;68,72916567;1,12;14;27_34;Baghlan;Puli Khumri
cust_62;35,99583353;68,59583234;0,48;6;18_18;Baghlan;Puli Khumri
cust_63;35,97916686;68,66249901;0,4;5;20_26;Baghlan;Puli Khumri
cust_64;35,92916686;68,73749901;0,08;1;26_35;Baghlan;Puli Khumri
cust_65;35,99583353;68,62916567;0,24;3;18_22;Baghlan;Puli Khumri
cust_66;35,95416686;68,72083234;0,24;3;23_33;Baghlan;Puli Khumri
cust_67;35,99583353;68,62083234;0,08;1;18_21;Baghlan;Puli Khumri
cust_68;36,03750019;68,64583234;0,08;1;13_24;Baghlan;Puli Khumri
cust_69;35,99583353;68,63749901;0,32;4;18_23;Baghlan;Puli Khumri
cust_70;36,08750019;68,63749901;0,32;4;7_23;Baghlan;Puli Khumri
cust_71;36,05416686;68,58749901;0,08;1;11_17;Baghlan;Puli Khumri
cust_72;36,07916686;68,63749901;0,16;2;8_23;Baghlan;Puli Khumri
cust_73;36,07083353;68,60416567;0,32;4;9_19;Baghlan;Puli Khumri
cust_74;35,96250019;68,71249901;0,24;3;22_32;Baghlan;Puli Khumri
cust_75;36,03750019;68,65416567;0,08;1;13_25;Baghlan;Puli Khumri
cust_76;36,06250019;68,45416567;0,08;1;10_1;Baghlan;Puli Khumri
cust_77;36,04583353;68,66249901;0,72;9;12_26;Baghlan;Puli Khumri
cust_78;35,96250019;68,66249901;0,08;1;22_26;Baghlan;Puli Khumri
cust_79;35,97083353;68,71249901;0,24;3;21_32;Baghlan;Puli Khumri
cust_80;36,02083353;68,64583234;0,24;3;15_24;Baghlan;Puli Khumri
cust_81;36,01250019;68,67916567;0,24;3;16_28;Baghlan;Puli Khumri
cust_82;36,03750019;68,60416567;0,16;2;13_19;Baghlan;Puli Khumri
cust_83;36,03750019;68,63749901;0,16;2;13_23;Baghlan;Puli Khumri
cust_84;36,08750019;68,57916567;0,16;2;7_16;Baghlan;Puli Khumri
cust_85;35,96250019;68,67083234;0,56;7;22_27;Baghlan;Puli Khumri
cust_86;35,95416686;68,62916567;0,16;2;23_22;Baghlan;Puli Khumri
cust_87;36,07083353;68,66249901;0,16;2;9_26;Baghlan;Puli Khumri
cust_88;35,94583353;68,67083234;0,24;3;24_27;Baghlan;Puli Khumri
cust_89;35,95416686;68,69583234;0,32;4;23_30;Baghlan;Puli Khumri
cust_90;35,90416686;68,75416567;0,4;5;29_37;Baghlan;Puli Khumri
cust_91;36,05416686;68,66249901;0,24;3;11_26;Baghlan;Puli Khumri
cust_92;35,95416686;68,64583234;0,16;2;23_24;Baghlan;Puli Khumri
cust_93;36,04583353;68,62083234;0,24;3;12_21;Baghlan;Puli Khumri
cust_94;36,07083353;68,61249901;0,08;1;9_20;Baghlan;Puli Khumri
cust_95;35,98750019;68,62083234;0,16;2;19_21;Baghlan;Puli Khumri
cust_96;35,94583353;68,69583234;0,16;2;24_30;Baghlan;Puli Khumri
cust_97;36,03750019;68,67916567;0,16;2;13_28;Baghlan;Puli Khumri
cust_98;35,92083353;68,74583234;0,08;1;27_36;Baghlan;Puli Khumri
cust_99;36,02083353;68,65416567;0,24;3;15_25;Baghlan;Puli Khumri
cust_100;36,02916686;68,62083234;0,16;2;14_21;Baghlan;Puli Khumri
cust_101;35,89583353;68,75416567;0,4;5;30_37;Baghlan;Puli Khumri
cust_102;36,08750019;68,58749901;0,08;1;7_17;Baghlan;Puli Khumri
cust_103;36,01250019;68,67083234;0,24;3;16_27;Baghlan;Puli Khumri
cust_104;36,07083353;68,64583234;0,08;1;9_24;Baghlan;Puli Khumri
cust_105;36,02916686;68,60416567;0,24;3;14_19;Baghlan;Puli Khumri
cust_106;35,96250019;68,65416567;0,08;1;22_25;Baghlan;Puli Khumri
cust_107;36,05416686;68,67916567;0,16;2;11_28;Baghlan;Puli Khumri
cust_108;36,08750019;68,64583234;0,08;1;7_24;Baghlan;Puli Khumri
cust_109;36,02083353;68,67916567;0,24;3;15_28;Baghlan;Puli Khumri
cust_110;35,95416686;68,66249901;0,16;2;23_26;Baghlan;Puli Khumri
cust_111;36,07916686;68,52916567;0,08;1;8_10;Baghlan;Puli Khumri
cust_112;36,06250019;68,58749901;0,24;3;10_17;Baghlan;Puli Khumri
cust_113;35,97916686;68,71249901;0,16;2;20_32;Baghlan;Puli Khumri
cust_114;36,08750019;68,59583234;0,08;1;7_18;Baghlan;Puli Khumri
cust_115;35,90416686;68,73749901;0,08;1;29_35;Baghlan;Puli Khumri
cust_116;35,97916686;68,62083234;0,16;2;20_21;Baghlan;Puli Khumri
cust_117;35,98750019;68,59583234;0,16;2;19_18;Baghlan;Puli Khumri
cust_118;36,05416686;68,61249901;0,08;1;11_20;Baghlan;Puli Khumri
cust_119;36,04583353;68,63749901;0,08;1;12_23;Baghlan;Puli Khumri
cust_120;36,00416686;68,66249901;0,32;4;17_26;Baghlan;Puli Khumri
cust_121;35,94583353;68,66249901;0,08;1;24_26;Baghlan;Puli Khumri
cust_122;35,97083353;68,66249901;0,24;3;21_26;Baghlan;Puli Khumri
cust_123;35,98750019;68,65416567;0,08;1;19_25;Baghlan;Puli Khumri
cust_124;35,96250019;68,63749901;0,16;2;22_23;Baghlan;Puli Khumri
cust_125;35,98750019;68,58749901;0,24;3;19_17;Baghlan;Puli Khumri
cust_126;35,97083353;68,70416567;0,24;3;21_31;Baghlan;Puli Khumri
cust_127;36,02916686;68,62916567;0,08;1;14_22;Baghlan;Puli Khumri
cust_128;36,03750019;68,66249901;0,16;2;13_26;Baghlan;Puli Khumri
cust_129;36,06250019;68,67916567;0,4;5;10_28;Baghlan;Puli Khumri
cust_130;36,10416686;68,56249901;0,16;2;5_14;Baghlan;Puli Khumri
cust_131;36,06250019;68,66249901;0,08;1;10_26;Baghlan;Puli Khumri
cust_132;35,91250019;68,73749901;0,16;2;28_35;Baghlan;Puli Khumri
cust_133;36,09583352;68,59583234;0,08;1;6_18;Baghlan;Puli Khumri
cust_134;36,06250019;68,67083234;0,64;8;10_27;Baghlan;Puli Khumri
cust_135;36,02916686;68,67083234;0,24;3;14_27;Baghlan;Puli Khumri
cust_136;35,99583353;68,65416567;0,08;1;18_25;Baghlan;Puli Khumri
cust_137;35,97916686;68,64583234;0,24;3;20_24;Baghlan;Puli Khumri
cust_138;35,97083353;68,67083234;0,4;5;21_27;Baghlan;Puli Khumri
cust_139;35,97916686;68,70416567;0,24;3;20_31;Baghlan;Puli Khumri
cust_140;36,00416686;68,67916567;0,16;2;17_28;Baghlan;Puli Khumri
cust_141;36,05416686;68,62916567;0,16;2;11_22;Baghlan;Puli Khumri
cust_142;35,97916686;68,72083234;0,24;3;20_33;Baghlan;Puli Khumri
cust_143;36,01250019;68,63749901;0,08;1;16_23;Baghlan;Puli Khumri
cust_144;36,09583352;68,57083234;0,32;4;6_15;Baghlan;Puli Khumri
cust_145;35,98750019;68,69583234;0,4;5;19_30;Baghlan;Puli Khumri
cust_146;36,08750019;68,65416567;0,32;4;7_25;Baghlan;Puli Khumri
cust_147;35,97916686;68,65416567;0,24;3;20_25;Baghlan;Puli Khumri
cust_148;36,06250019;68,62916567;0,08;1;10_22;Baghlan;Puli Khumri
cust_149;35,91250019;68,74583234;0,16;2;28_36;Baghlan;Puli Khumri
cust_150;36,03750019;68,57916567;0,16;2;13_16;Baghlan;Puli Khumri
cust_151;36,07916686;68,53749901;0,08;1;8_11;Baghlan;Puli Khumri
cust_152;35,94583353;68,72916567;0,08;1;24_34;Baghlan;Puli Khumri
cust_153;35,97083353;68,65416567;0,24;3;21_25;Baghlan;Puli Khumri
cust_154;36,00416686;68,58749901;0,08;1;17_17;Baghlan;Puli Khumri
cust_155;36,10416686;68,62916567;0,16;2;5_22;Baghlan;Puli Khumri
cust_156;36,09583352;68,56249901;0,16;2;6_14;Baghlan;Puli Khumri
cust_157;36,06250019;68,63749901;0,08;1;10_23;Baghlan;Puli Khumri
cust_158;36,07916686;68,66249901;0,24;3;8_26;Baghlan;Puli Khumri
cust_159;36,04583353;68,64583234;0,08;1;12_24;Baghlan;Puli Khumri
cust_160;36,09583352;68,52083234;0,08;1;6_9;Baghlan;Puli Khumri
cust_161;36,04583353;68,59583234;0,24;3;12_18;Baghlan;Puli Khumri
cust_162;36,07916686;68,61249901;0,08;1;8_20;Baghlan;Puli Khumri
cust_163;35,97916686;68,68749901;0,16;2;20_29;Baghlan;Puli Khumri
cust_164;36,07916686;68,58749901;0,08;1;8_17;Baghlan;Puli Khumri
cust_165;36,05416686;68,62083234;0,08;1;11_21;Baghlan;Puli Khumri
cust_166;36,03750019;68,61249901;0,16;2;13_20;Baghlan;Puli Khumri
cust_167;36,09583352;68,57916567;0,08;1;6_16;Baghlan;Puli Khumri
cust_168;36,02916686;68,61249901;0,4;5;14_20;Baghlan;Puli Khumri
cust_169;35,97916686;68,59583234;0,08;1;20_18;Baghlan;Puli Khumri
cust_170;35,96250019;68,61249901;0,08;1;22_20;Baghlan;Puli Khumri
cust_171;36,00416686;68,65416567;0,08;1;17_25;Baghlan;Puli Khumri
cust_172;35,99583353;68,67916567;0,24;3;18_28;Baghlan;Puli Khumri
cust_173;35,97083353;68,60416567;0,16;2;21_19;Baghlan;Puli Khumri
cust_174;36,07916686;68,67916567;0,08;1;8_28;Baghlan;Puli Khumri
cust_175;35,99583353;68,68749901;0,24;3;18_29;Baghlan;Puli Khumri
cust_176;36,10416686;68,48749901;0,08;1;5_5;Baghlan;Puli Khumri
cust_177;36,02916686;68,52916567;0,08;1;14_10;Baghlan;Puli Khumri
cust_178;36,09583352;68,62083234;0,08;1;6_21;Baghlan;Puli Khumri
cust_179;36,07083353;68,63749901;0,08;1;9_23;Baghlan;Puli Khumri
cust_180;36,05416686;68,57916567;0,08;1;11_16;Baghlan;Puli Khumri
cust_181;36,03750019;68,59583234;0,08;1;13_18;Baghlan;Puli Khumri
cust_182;36,01250019;68,60416567;0,16;2;16_19;Baghlan;Puli Khumri
cust_183;36,01250019;68,61249901;0,08;1;16_20;Baghlan;Puli Khumri
cust_184;36,06250019;68,55416567;0,08;1;10_13;Baghlan;Puli Khumri
cust_185;36,06250019;68,60416567;0,16;2;10_19;Baghlan;Puli Khumri
cust_186;36,00416686;68,60416567;0,08;1;17_19;Baghlan;Puli Khumri
cust_187;36,02916686;68,64583234;0,08;1;14_24;Baghlan;Puli Khumri
cust_188;35,92916686;68,71249901;0,08;1;26_32;Baghlan;Puli Khumri
cust_189;36,04583353;68,65416567;0,08;1;12_25;Baghlan;Puli Khumri
cust_190;36,00416686;68,68749901;0,08;1;17_29;Baghlan;Puli Khumri
cust_191;36,06250019;68,62083234;0,08;1;10_21;Baghlan;Puli Khumri
cust_192;36,02916686;68,65416567;0,08;1;14_25;Baghlan;Puli Khumri
cust_193;36,04583353;68,58749901;0,08;1;12_17;Baghlan;Puli Khumri
cust_194;36,07083353;68,58749901;0,08;1;9_17;Baghlan;Puli Khumri
cust_195;36,10416686;68,55416567;0,08;1;5_13;Baghlan;Puli Khumri
cust_196;36,01250019;68,57916567;0,08;1;16_16;Baghlan;Puli Khumri
cust_197;36,01250019;68,62083234;0,08;1;16_21;Baghlan;Puli Khumri
cust_198;36,07916686;68,65416567;0,08;1;8_25;Baghlan;Puli Khumri
cust_199;35,80416686;68,87916567;0,08;1;19_82;Baghlan;Dushi
cust_200;35,58750019;68,80416567;0,08;1;45_73;Baghlan;Dushi
cust_201;35,52916686;68,34583234;0,08;1;52_18;Baghlan;Dushi
cust_202;35,61250019;68,68749901;0,08;1;42_59;Baghlan;Dushi
cust_203;35,83750019;68,80416567;0,32;4;15_73;Baghlan;Dushi
cust_204;35,81250019;68,80416567;0,08;1;18_73;Baghlan;Dushi
cust_205;35,83750019;68,787499;0,08;1;15_71;Baghlan;Dushi
cust_206;35,58750019;68,812499;0,08;1;45_74;Baghlan;Dushi
cust_207;35,79583353;68,92083234;0,08;1;20_87;Baghlan;Dushi
cust_208;35,77083353;68,77916567;0,08;1;23_70;Baghlan;Dushi
cust_209;35,56250019;68,80416567;0,08;1;48_73;Baghlan;Dushi
cust_210;35,60416686;68,69583234;0,16;2;43_60;Baghlan;Dushi
cust_211;35,82916686;68,812499;0,08;1;16_74;Baghlan;Dushi
cust_212;35,83750019;68,79583234;0,08;1;15_72;Baghlan;Dushi
cust_213;35,59583353;68,762499;0,08;1;44_68;Baghlan;Dushi
cust_214;35,67083353;68,72916567;0,16;2;35_64;Baghlan;Dushi
cust_215;35,58750019;68,55416567;0,08;1;45_43;Baghlan;Dushi
cust_216;35,49583353;68,32916567;0,08;1;56_16;Baghlan;Dushi
cust_217;35,79583353;68,812499;0,08;1;20_74;Baghlan;Dushi
cust_218;35,57083353;68,42916567;0,16;2;47_28;Baghlan;Dushi
cust_219;35,76250019;68,77083234;0,08;1;24_69;Baghlan;Dushi
cust_220;35,60416686;68,72916567;0,08;1;43_64;Baghlan;Dushi
cust_221;35,57083353;68,43749901;0,08;1;47_29;Baghlan;Dushi
cust_222;35,59583353;68,787499;0,08;1;44_71;Baghlan;Dushi
cust_223;35,66250019;68,72916567;0,08;1;36_64;Baghlan;Dushi
cust_224;35,82916686;68,79583234;0,08;1;16_72;Baghlan;Dushi
cust_225;35,58750019;68,77916567;0,08;1;45_70;Baghlan;Dushi
cust_226;35,75416686;68,72916567;0,08;1;25_64;Baghlan;Dushi
cust_227;35,59583353;68,71249901;0,08;1;44_62;Baghlan;Dushi
cust_228;35,82083353;68,812499;0,16;2;17_74;Baghlan;Dushi
cust_229;35,82083353;68,80416567;0,32;4;17_73;Baghlan;Dushi
cust_230;35,78750019;68,787499;0,08;1;21_71;Baghlan;Dushi
cust_231;35,83750019;68,812499;0,08;1;15_74;Baghlan;Dushi
cust_232;35,56250019;68,42083234;0,08;1;48_27;Baghlan;Dushi
cust_233;35,52916686;68,35416567;0,08;1;52_19;Baghlan;Dushi
cust_234;35,81250019;68,82083234;0,08;1;18_75;Baghlan;Dushi
cust_235;35,79583353;68,80416567;0,08;1;20_73;Baghlan;Dushi
cust_236;35,65416686;68,72083234;0,08;1;37_63;Baghlan;Dushi
cust_237;35,59583353;68,62083234;0,08;1;44_51;Baghlan;Dushi
cust_238;35,65416686;68,71249901;0,08;1;37_62;Baghlan;Dushi
cust_239;35,59583353;68,53749901;0,08;1;44_41;Baghlan;Dushi
cust_240;35,68750019;68,75416567;0,08;1;33_67;Baghlan;Dushi
cust_241;35,58750019;68,762499;0,08;1;45_68;Baghlan;Dushi
cust_242;35,77083353;68,837499;0,08;1;23_77;Baghlan;Dushi
cust_243;35,84583353;68,812499;0,08;1;14_74;Baghlan;Dushi
cust_244;35,66250019;68,72083234;0,08;1;36_63;Baghlan;Dushi
cust_245;36,19583352;69,52916567;2,24;28;20_13;Baghlan;Guzargahi Nur
cust_246;36,29583352;69,62916567;2;25;8_25;Baghlan;Guzargahi Nur
cust_247;36,25416686;69,55416567;1,6;20;13_16;Baghlan;Guzargahi Nur
cust_248;36,22083352;69,59583233;6,72;84;17_21;Baghlan;Guzargahi Nur
cust_249;36,20416686;69,562499;4,8;60;19_17;Baghlan;Guzargahi Nur
cust_250;36,19583352;69,52083234;4,24;53;20_12;Baghlan;Guzargahi Nur
cust_251;36,20416686;69,57083234;11,52;144;19_18;Baghlan;Guzargahi Nur
cust_252;36,24583352;69,587499;1,52;19;14_20;Baghlan;Guzargahi Nur
cust_253;36,21250019;69,587499;5,92;74;18_20;Baghlan;Guzargahi Nur
cust_254;36,20416686;69,54583234;0,8;10;19_15;Baghlan;Guzargahi Nur
cust_255;36,21250019;69,57083234;5,76;72;18_18;Baghlan;Guzargahi Nur
cust_256;36,20416686;69,57916567;9,2;115;19_19;Baghlan;Guzargahi Nur
cust_257;36,22083352;69,60416567;5,68;71;17_22;Baghlan;Guzargahi Nur
cust_258;36,22083352;69,537499;2,4;30;17_14;Baghlan;Guzargahi Nur
cust_259;36,21250019;69,59583233;5,68;71;18_21;Baghlan;Guzargahi Nur
cust_260;36,17916686;69,50416567;0,32;4;22_10;Baghlan;Guzargahi Nur
cust_261;36,21250019;69,57916567;7,12;89;18_19;Baghlan;Guzargahi Nur
cust_262;36,26250019;69,55416567;0,96;12;12_16;Baghlan;Guzargahi Nur
cust_263;36,23750019;69,54583234;2,64;33;15_15;Baghlan;Guzargahi Nur
cust_264;36,22083352;69,62083233;3,44;43;17_24;Baghlan;Guzargahi Nur
cust_265;36,25416686;69,54583234;0,8;10;13_15;Baghlan;Guzargahi Nur
cust_266;36,16250019;69,462499;1,28;16;24_5;Baghlan;Guzargahi Nur
cust_267;36,17916686;69,49583234;1,92;24;22_9;Baghlan;Guzargahi Nur
cust_268;36,20416686;69,62083233;0,16;2;19_24;Baghlan;Guzargahi Nur
cust_269;36,30416686;69,60416567;0,24;3;7_22;Baghlan;Guzargahi Nur
cust_270;36,16250019;69,47083234;2,16;27;24_6;Baghlan;Guzargahi Nur
cust_271;36,20416686;69,52916567;3,36;42;19_13;Baghlan;Guzargahi Nur
cust_272;36,22083352;69,587499;0,88;11;17_20;Baghlan;Guzargahi Nur
cust_273;36,22083352;69,62916567;4,16;52;17_25;Baghlan;Guzargahi Nur
cust_274;36,24583352;69,52916567;0,64;8;14_13;Baghlan;Guzargahi Nur
cust_275;36,22083352;69,637499;0,48;6;17_26;Baghlan;Guzargahi Nur
cust_276;36,21250019;69,537499;1,84;23;18_14;Baghlan;Guzargahi Nur
cust_277;36,22916686;69,487499;0,4;5;16_8;Baghlan;Guzargahi Nur
cust_278;36,28750019;69,687499;0,16;2;9_32;Baghlan;Guzargahi Nur
cust_279;36,21250019;69,562499;2,4;30;18_17;Baghlan;Guzargahi Nur
cust_280;36,14583352;69,45416567;0,24;3;26_4;Baghlan;Guzargahi Nur
cust_281;36,18750019;69,512499;1,44;18;21_11;Baghlan;Guzargahi Nur
cust_282;36,24583352;69,52083234;0,32;4;14_12;Baghlan;Guzargahi Nur
cust_283;36,22083352;69,612499;1,76;22;17_23;Baghlan;Guzargahi Nur
cust_284;36,21250019;69,65416567;0,08;1;18_28;Baghlan;Guzargahi Nur
cust_285;36,15416686;69,462499;0,8;10;25_5;Baghlan;Guzargahi Nur
cust_286;36,17916686;69,47916567;0,96;12;22_7;Baghlan;Guzargahi Nur
cust_287;36,17083352;69,47916567;1,04;13;23_7;Baghlan;Guzargahi Nur
cust_288;36,21250019;69,60416567;0,32;4;18_22;Baghlan;Guzargahi Nur
cust_289;36,18750019;69,50416567;0,72;9;21_10;Baghlan;Guzargahi Nur
cust_290;36,16250019;69,47916567;0,32;4;24_7;Baghlan;Guzargahi Nur
cust_291;36,21250019;69,52916567;1,44;18;18_13;Baghlan;Guzargahi Nur
cust_292;36,22916686;69,54583234;1,04;13;16_15;Baghlan;Guzargahi Nur
cust_293;36,15416686;69,57083234;0,16;2;25_18;Baghlan;Guzargahi Nur
cust_294;36,24583352;69,57916567;0,4;5;14_19;Baghlan;Guzargahi Nur
cust_295;36,17083352;69,487499;1,04;13;23_8;Baghlan;Guzargahi Nur
cust_296;36,30416686;69,57916567;0,88;11;7_19;Baghlan;Guzargahi Nur
cust_297;36,20416686;69,537499;0,72;9;19_14;Baghlan;Guzargahi Nur
cust_298;36,26250019;69,57083234;0,08;1;12_18;Baghlan;Guzargahi Nur
cust_299;36,17916686;69,487499;0,88;11;22_8;Baghlan;Guzargahi Nur
cust_300;36,22916686;69,49583234;0,4;5;16_9;Baghlan;Guzargahi Nur
cust_301;36,27916686;69,55416567;0,24;3;10_16;Baghlan;Guzargahi Nur
cust_302;36,20416686;69,52083234;0,32;4;19_12;Baghlan;Guzargahi Nur
cust_303;36,31250019;69,65416567;0,08;1;6_28;Baghlan;Guzargahi Nur
cust_304;36,21250019;69,55416567;0,24;3;18_16;Baghlan;Guzargahi Nur
cust_305;36,22083352;69,64583233;0,24;3;17_27;Baghlan;Guzargahi Nur
cust_306;36,28750019;69,62083233;0,08;1;9_24;Baghlan;Guzargahi Nur
cust_307;36,23750019;69,55416567;0,56;7;15_16;Baghlan;Guzargahi Nur
cust_308;36,20416686;69,55416567;0,16;2;19_16;Baghlan;Guzargahi Nur
cust_309;36,29583352;69,562499;0,72;9;8_17;Baghlan;Guzargahi Nur
cust_310;36,25416686;69,57083234;0,08;1;13_18;Baghlan;Guzargahi Nur
cust_311;36,15416686;69,55416567;0,32;4;25_16;Baghlan;Guzargahi Nur
cust_312;36,22916686;69,537499;0,8;10;16_14;Baghlan;Guzargahi Nur
cust_313;36,14583352;69,437499;0,4;5;26_2;Baghlan;Guzargahi Nur
cust_314;36,22083352;69,52916567;0,56;7;17_13;Baghlan;Guzargahi Nur
cust_315;36,17083352;69,45416567;0,08;1;23_4;Baghlan;Guzargahi Nur
cust_316;36,31250019;69,612499;0,08;1;6_23;Baghlan;Guzargahi Nur
cust_317;36,28750019;69,62916567;0,24;3;9_25;Baghlan;Guzargahi Nur
cust_318;36,22916686;69,62916567;0,8;10;16_25;Baghlan;Guzargahi Nur
cust_319;36,30416686;69,59583233;0,32;4;7_21;Baghlan;Guzargahi Nur
cust_320;36,27916686;69,62083233;0,24;3;10_24;Baghlan;Guzargahi Nur
cust_321;36,24583352;69,57083234;0,32;4;14_18;Baghlan;Guzargahi Nur
cust_322;36,24583352;69,62083233;0,16;2;14_24;Baghlan;Guzargahi Nur
cust_323;36,17083352;69,60416567;0,16;2;23_22;Baghlan;Guzargahi Nur
cust_324;36,18750019;69,662499;0,08;1;21_29;Baghlan;Guzargahi Nur
cust_325;36,29583352;69,57083234;0,16;2;8_18;Baghlan;Guzargahi Nur
cust_326;36,32083352;69,67083233;0,08;1;5_30;Baghlan;Guzargahi Nur
cust_327;36,22083352;69,52083234;0,24;3;17_12;Baghlan;Guzargahi Nur
cust_328;36,15416686;69,47083234;0,48;6;25_6;Baghlan;Guzargahi Nur
cust_329;36,21250019;69,62916567;0,24;3;18_25;Baghlan;Guzargahi Nur
cust_330;36,21250019;69,54583234;0,16;2;18_15;Baghlan;Guzargahi Nur
cust_331;36,23750019;69,52083234;0,16;2;15_12;Baghlan;Guzargahi Nur
cust_332;36,27083352;69,637499;0,08;1;11_26;Baghlan;Guzargahi Nur
cust_333;36,29583352;69,62083233;0,16;2;8_24;Baghlan;Guzargahi Nur
cust_334;36,27916686;69,62916567;0,08;1;10_25;Baghlan;Guzargahi Nur
cust_335;36,22916686;69,45416567;0,08;1;16_4;Baghlan;Guzargahi Nur
cust_336;36,23750019;69,50416567;0,08;1;15_10;Baghlan;Guzargahi Nur
cust_337;36,24583352;69,60416567;0,16;2;14_22;Baghlan;Guzargahi Nur
cust_338;36,32083352;69,637499;0,08;1;5_26;Baghlan;Guzargahi Nur
cust_339;36,27916686;69,57916567;0,16;2;10_19;Baghlan;Guzargahi Nur
