Name;Latitude;Longitude;Capacity;Cost;ClearName;Type;is_copy;added_to_guarantee_coverage;is_critical
facil_51;36,20180574674834;69,04263789271836;33,257;0;facil_59;greenfield;False;False;True
facil_52;36,25013907988834;69,19347122544836;646,895;0;facil_60;greenfield;False;False;True
facil_53;36,33180574622834;69,56597122395837;8,039;0;facil_61;greenfield;False;False;True
facil_54;36,21430574669834;69,15097122561836;1040,109;0;facil_62;greenfield;False;False;True
facil_55;36,11930574707834;68,97847122630837;6,170999999999999;0;facil_63;greenfield;False;False;True
facil_56;36,06263908063834;69,07347122592837;35,125;0;facil_64;greenfield;False;False;True
facil_57;36,06180574730834;69,11430455909837;42,597;0;facil_65;greenfield;False;False;True
facil_58;36,31930574627834;68,98430455961837;57,074;0;facil_66;greenfield;False;False;True
facil_59;36,29263907971834;69,54430455737837;40,262;0;facil_67;greenfield;False;False;True
facil_60;36,26597241315834;69,55013789068836;75,28699999999999;0;facil_68;greenfield;False;False;True
facil_61;36,075972413918336;69,02597122611837;17,846;0;facil_69;greenfield;False;False;True
facil_62;35,99847241422834;69,01347122616836;4,77;0;facil_70;greenfield;False;False;True
facil_63;35,99680574756834;69,08763789253837;5,236999999999999;0;facil_71;greenfield;False;False;True
facil_64;36,30763907965834;69,19930455875837;108,911;0;facil_72;greenfield;False;False;True
facil_65;36,02013908080834;69,11513789242836;13,642999999999999;0;facil_73;greenfield;False;False;True
facil_66;36,10763908045834;69,12930455903836;34,191;0;facil_74;greenfield;False;False;True
facil_67;36,42013907920834;69,00847122618836;32,79;0;facil_75;greenfield;False;False;True
facil_68;36,06680574728834;69,33930455819836;7,572;0;facil_76;greenfield;False;False;True
facil_69;36,22180574666834;69,15847122558837;1092,413;0;facil_77;greenfield;False;False;True
facil_70;35,96263908103834;69,08513789254837;1,9680000000000002;0;facil_78;greenfield;False;False;True
facil_71;36,303472413008336;69,25680455852836;32,323;0;facil_79;greenfield;False;False;True
facil_72;36,37430574605834;69,12097122573837;67,348;0;facil_80;greenfield;False;False;True
facil_73;35,81013908164834;69,30013789168837;1,034;0;facil_81;greenfield;False;False;True
facil_74;36,30597241299834;69,09763789249837;702,9350000000001;0;facil_82;greenfield;False;False;True
facil_75;35,92263908119834;69,25763789185837;40,262;0;facil_83;greenfield;False;False;True
facil_76;36,07180574726834;69,06097122597836;18,78;0;facil_84;greenfield;False;False;True
facil_77;36,03930574739834;69,03097122609836;15,511;0;facil_85;greenfield;False;False;True
facil_78;36,04347241404834;69,26347122516836;20,181;0;facil_86;greenfield;False;False;True
facil_79;35,89763908129834;69,24180455858837;26,719;0;facil_87;greenfield;False;False;True
facil_80;36,12347241372834;69,16097122557836;129,926;0;facil_88;greenfield;False;False;True
facil_81;36,28430574641834;69,18680455880836;536,216;0;facil_89;greenfield;False;False;True
facil_82;36,22263907999834;69,21680455868837;482,511;0;facil_90;greenfield;False;False;True
facil_83;36,23013907996834;69,18430455881837;903,278;0;facil_91;greenfield;False;False;True
facil_84;36,09930574715834;69,12930455903836;61,277;0;facil_92;greenfield;False;False;True
facil_85;36,00847241418834;69,24930455855836;33,257;0;facil_93;greenfield;False;False;True
facil_86;36,16263908023834;69,09847122582836;248,54399999999998;0;facil_94;greenfield;False;False;True
facil_87;36,22597241331834;69,24097122525836;339,60900000000004;0;facil_95;greenfield;False;False;True
facil_88;35,93930574779834;69,25263789187836;46,333;0;facil_96;greenfield;False;False;True
facil_89;36,06180574730834;69,11013789244836;40,729;0;facil_97;greenfield;False;False;True
facil_90;36,22763907997834;69,22180455866837;379,30400000000003;0;facil_98;greenfield;False;False;True
facil_91;36,17013908020834;69,11180455910836;308,78700000000003;0;facil_99;greenfield;False;False;True
facil_92;36,22013908000834;69,10847122578836;745,432;0;facil_100;greenfield;False;False;True
facil_93;36,38513907934834;68,98263789295837;50,536;0;facil_101;greenfield;False;False;True
facil_94;36,18430574681834;69,14180455898837;821,553;0;facil_103;greenfield;False;False;True
facil_95;36,28680574640834;69,21763789201836;200,44299999999998;0;facil_104;greenfield;False;False;True
facil_96;36,11263908043834;68,95763789305836;7,1049999999999995;0;facil_106;greenfield;False;False;True
facil_97;36,30097241301834;68,95763789305836;10,373999999999999;0;facil_107;greenfield;False;False;True
facil_98;35,87013908140834;69,24680455856837;25,785;0;facil_108;greenfield;False;False;True
facil_99;36,23347241328834;69,18930455879837;803,34;0;facil_109;greenfield;False;False;True
facil_100;36,26847241314834;69,19680455876836;359,223;0;facil_110;greenfield;False;False;True
facil_101;36,31263907963834;69,23763789193836;36,526;0;facil_111;greenfield;False;False;True
facil_102;36,22180574666834;69,12763789237837;996,211;0;facil_112;greenfield;False;False;True
facil_103;36,32180574626834;69,13430455901836;576,378;0;facil_113;greenfield;False;False;True
facil_104;36,33347241288834;68,97097122633836;52,871;0;facil_114;greenfield;False;False;True
facil_105;36,29180574638834;69,12347122572837;769,716;0;facil_115;greenfield;False;False;True
facil_106;36,33597241287834;69,11180455910836;539,018;0;facil_116;greenfield;False;False;True
facil_107;36,31847241294834;69,03263789275837;24,851000000000003;0;facil_117;greenfield;False;False;True
facil_108;36,24513907990834;69,11513789242836;670,245;0;facil_118;greenfield;False;False;True
facil_109;36,12930574703834;69,14930455895836;111,713;0;facil_119;greenfield;False;False;True
facil_110;36,07930574723834;69,07680455924836;28,587;0;facil_121;greenfield;False;False;True
facil_111;36,17013908020834;69,17180455886836;349,416;0;facil_122;greenfield;False;False;True
facil_112;35,83097241489834;68,85680456012837;2,435;0;facil_123;greenfield;False;False;True
facil_113;36,07097241393834;69,04763789269836;16,445;0;facil_124;greenfield;False;False;True
facil_114;36,20513908006834;69,13347122568837;924,293;0;facil_125;greenfield;False;False;True
facil_115;36,16597241355834;69,09930455915837;273,295;0;facil_126;greenfield;False;False;True
facil_116;36,16180574690834;69,18763789213837;131,79399999999998;0;facil_128;greenfield;False;False;True
facil_117;36,23930574659834;69,19763789209837;687,057;0;facil_129;greenfield;False;False;True
facil_118;36,30180574634834;69,05013789268837;121,52;0;facil_130;greenfield;False;False;True
facil_119;36,20263908007834;69,02430455945837;27,653000000000002;0;facil_131;greenfield;False;False;True
facil_120;36,05097241401834;69,04180455938837;30,455000000000002;0;facil_132;greenfield;False;False;True
facil_121;36,02013908080834;69,00263789287837;7,572;0;facil_133;greenfield;False;False;True
facil_122;36,29013907972834;69,15930455891836;652,499;0;facil_134;greenfield;False;False;True
facil_123;36,05763908065834;69,20013789208836;7,1049999999999995;0;facil_135;greenfield;False;False;True
facil_124;36,05847241398834;69,01347122616836;18,313000000000002;0;facil_136;greenfield;False;False;True
facil_125;36,08680574720834;69,04430455937836;17,379;0;facil_137;greenfield;False;False;True
facil_126;36,17430574685834;69,54013789072837;160,281;0;facil_138;greenfield;False;False;True
facil_127;35,87597241471834;69,26597122515837;18,313000000000002;0;facil_140;greenfield;False;False;True
facil_128;36,22347241332834;69,14430455897836;1046,647;0;facil_141;greenfield;False;False;True
facil_129;36,26013907984834;69,21763789201836;356,88800000000003;0;facil_142;greenfield;False;False;True
facil_130;36,11347241376834;68,97847122630837;7,1049999999999995;0;facil_143;greenfield;False;False;True
facil_131;36,09930574715834;69,02347122612836;10,373999999999999;0;facil_145;greenfield;False;False;True
facil_132;36,04347241404834;68,97013789300837;9,44;0;facil_146;greenfield;False;False;True
facil_133;35,97013908100834;69,27430455845837;27,653000000000002;0;facil_147;greenfield;False;False;True
facil_134;36,24597241323834;69,10263789247837;575,9110000000001;0;facil_148;greenfield;False;False;True
facil_135;36,09013908052834;68,95930455971836;5,236999999999999;0;facil_149;greenfield;False;False;True
facil_136;36,32263907959834;69,12597122571836;636,621;0;facil_150;greenfield;False;False;True
facil_137;36,04263908071834;69,01097122617837;14,11;0;facil_151;greenfield;False;False;True
facil_138;36,10097241381834;68,99763789289837;9,44;0;facil_153;greenfield;False;False;True
facil_139;36,05180574734834;69,01347122616836;17,379;0;facil_154;greenfield;False;False;True
facil_140;35,84597241483834;68,88263789335836;2,435;0;facil_155;greenfield;False;False;True
facil_141;35,89347241464834;69,24597122523836;26,719;0;facil_157;greenfield;False;False;True
facil_142;36,05763908065834;69,12097122573837;40,729;0;facil_158;greenfield;False;False;True
facil_143;36,22513907998834;69,11680455908837;922,4250000000001;0;facil_159;greenfield;False;False;True
facil_144;36,26930574647834;69,00013789288836;18,78;0;facil_160;greenfield;False;False;True
facil_145;36,24180574658834;69,13263789235836;692,1940000000001;0;facil_161;greenfield;False;False;True
facil_146;36,06597241395834;69,00097122621837;14,11;0;facil_162;greenfield;False;False;True
facil_147;36,10180574714834;69,14930455895836;23,917;0;facil_163;greenfield;False;False;True
facil_148;36,36430574609834;69,05013789268837;3,8360000000000003;0;facil_164;greenfield;False;False;True
facil_149;36,22013908000834;69,58347122388837;703,869;0;facil_165;greenfield;False;False;True
facil_150;36,10597241379834;68,98347122628837;7,1049999999999995;0;facil_166;greenfield;False;False;True
facil_151;36,29847241302834;69,23013789196837;109,845;0;facil_167;greenfield;False;False;True
facil_152;36,37180574606834;69,00847122618836;51,937000000000005;0;facil_168;greenfield;False;False;True
facil_153;36,19680574676834;69,15847122558837;180,362;0;facil_169;greenfield;False;False;True
facil_154;36,07263908059834;68,96013789304837;8,506;0;facil_170;greenfield;False;False;True
facil_155;36,29847241302834;69,14430455897836;765,513;0;facil_171;greenfield;False;False;True
facil_156;36,35013907948834;69,14263789231836;314,858;0;facil_172;greenfield;False;False;True
facil_157;36,28930574639834;69,10097122581837;729,554;0;facil_173;greenfield;False;False;True
facil_158;36,26097241317834;69,08680455920836;435,34400000000005;0;facil_175;greenfield;False;False;True
facil_159;36,11930574707834;69,13263789235836;27,653000000000002;0;facil_176;greenfield;False;False;True
facil_160;36,21013908004834;69,14597122563836;1013,49;0;facil_177;greenfield;False;False;True
facil_161;36,04847241402834;69,11763789241837;33,257;0;facil_178;greenfield;False;False;True
facil_162;36,22513907998834;69,17097122553837;1110,626;0;facil_179;greenfield;False;False;True
facil_163;36,19263908011834;69,16847122554836;724,884;0;facil_180;greenfield;False;False;True
facil_164;36,30847241298834;69,10847122578836;703,869;0;facil_181;greenfield;False;False;True
facil_165;36,33763907953834;69,10097122581837;468,03400000000005;0;facil_182;greenfield;False;False;True
facil_166;36,08180574722834;69,11680455908837;62,211;0;facil_183;greenfield;False;False;True
facil_167;36,26763907981834;69,14097122565836;702,001;0;facil_184;greenfield;False;False;True
facil_168;36,15180574694834;69,09180455918836;81,35799999999999;0;facil_185;greenfield;False;False;True
facil_169;36,13763908033834;69,19097122545837;164,951;0;facil_187;greenfield;False;False;True
facil_170;36,21013908004834;69,15430455893836;1029,8349999999998;0;facil_188;greenfield;False;False;True
facil_171;36,21513908002834;69,14430455897836;1030,769;0;facil_189;greenfield;False;False;True
facil_172;35,86597241475834;69,25347122520837;24,384;0;facil_190;greenfield;False;False;True
facil_173;35,96680574768834;69,24680455856837;40,729;0;facil_192;greenfield;False;False;True
facil_174;36,07680574724834;69,09097122585837;37,46;0;facil_193;greenfield;False;False;True
facil_175;36,31430574629834;69,19180455878836;72,952;0;facil_195;greenfield;False;False;True
facil_176;36,20930574671834;69,25347122520837;208,382;0;facil_196;greenfield;False;False;True
facil_177;36,12263908039834;68,95430455973836;4,303;0;facil_197;greenfield;False;False;True
facil_178;36,16263908023834;69,06597122595836;8,506;0;facil_198;greenfield;False;False;True
facil_179;35,86347241476834;68,90680455992836;2,435;0;facil_199;greenfield;False;False;True
facil_180;36,03597241407834;69,11847122574837;32,323;0;facil_200;greenfield;False;False;True
facil_181;36,22930574663834;69,13847122566837;885,999;0;facil_201;greenfield;False;False;True
facil_182;36,17763908017834;69,13763789233836;703,402;0;facil_203;greenfield;False;False;True
facil_183;36,20263908007834;69,12097122573837;861,715;0;facil_204;greenfield;False;False;True
facil_184;36,28013907976834;69,23347122528837;238,26999999999998;0;facil_205;greenfield;False;False;True
facil_185;36,41597241255834;69,06513789262837;9,907;0;facil_206;greenfield;False;False;True
facil_186;36,11847241374834;68,97263789299836;6,170999999999999;0;facil_207;greenfield;False;False;True
facil_187;36,31347241296834;69,10513789246836;702,9350000000001;0;facil_208;greenfield;False;False;True
facil_188;36,16013908024834;69,05013789268837;6,170999999999999;0;facil_209;greenfield;False;False;True
facil_189;36,30930574631834;69,26180455850837;22,049000000000003;0;facil_210;greenfield;False;False;True
facil_190;35,97680574764834;69,02680455944837;1,5010000000000001;0;facil_211;greenfield;False;False;True
facil_191;36,06097241397834;69,04013789272837;25,785;0;facil_212;greenfield;False;False;True
facil_192;36,08680574720834;69,05680455932837;17,846;0;facil_213;greenfield;False;False;True
facil_193;36,10013908048834;69,12847122570837;50,536;0;facil_214;greenfield;False;False;True
facil_194;36,075972413918336;69,05597122599836;18,78;0;facil_215;greenfield;False;False;True
facil_195;36,32597241291834;69,25263789187836;22,049000000000003;0;facil_216;greenfield;False;False;True
facil_196;36,01347241416834;68,96680455968837;4,303;0;facil_217;greenfield;False;False;True
facil_197;35,86097241477834;69,00847122618836;1,034;0;facil_218;greenfield;False;False;True
facil_198;36,19097241345834;69,53347122408837;255,082;0;facil_219;greenfield;False;False;True
facil_199;36,04513908070834;68,98097122629837;9,44;0;facil_220;greenfield;False;False;True
facil_200;36,18263908015834;69,13347122568837;836,4970000000001;0;facil_221;greenfield;False;False;True
facil_201;36,20263908007834;69,15097122561836;959,785;0;facil_222;greenfield;False;False;True
facil_202;36,07763908057834;68,99680455956836;15,511;0;facil_223;greenfield;False;False;True
facil_203;36,18180574682834;69,16263789223837;455,425;0;facil_224;greenfield;False;False;True
facil_204;36,29847241302834;68,98430455961837;38,861000000000004;0;facil_225;greenfield;False;False;True
facil_205;36,44263907911834;68,98347122628837;10,373999999999999;0;facil_226;greenfield;False;False;True
facil_206;36,29513907970834;69,13680455900837;765,98;0;facil_227;greenfield;False;False;True
facil_207;36,39097241265834;68,98263789295837;52,871;0;facil_228;greenfield;False;False;True
facil_208;36,05513908066834;69,05180455934837;32,323;0;facil_229;greenfield;False;False;True
facil_209;36,29930574635834;69,16680455888837;517,0690000000001;0;facil_230;greenfield;False;False;True
facil_210;35,98013908096834;69,09180455918836;1,9680000000000002;0;facil_231;greenfield;False;False;True
facil_211;36,24597241323834;69,15013789228837;661,839;0;facil_232;greenfield;False;False;True
facil_212;36,12597241371834;69,20347122540836;149,073;0;facil_233;greenfield;False;False;True
facil_213;36,15930574691834;69,13680455900837;298,51300000000003;0;facil_235;greenfield;False;False;True
facil_214;36,06097241397834;69,09597122583837;39,328;0;facil_236;greenfield;False;False;True
facil_215;35,94263908111834;69,02097122613837;2,435;0;facil_237;greenfield;False;False;True
facil_216;36,28013907976834;69,09347122584836;614,672;0;facil_239;greenfield;False;False;True
facil_217;36,22680574664834;69,22847122530837;369,964;0;facil_240;greenfield;False;False;True
facil_218;36,18180574682834;69,06513789262837;10,373999999999999;0;facil_241;greenfield;False;False;True
facil_219;36,04597241403834;69,02680455944837;16,445;0;facil_242;greenfield;False;False;True
facil_220;36,06763908061834;69,10597122579837;38,861000000000004;0;facil_243;greenfield;False;False;True
facil_221;36,07180574726834;68,94763789309837;6,638;0;facil_244;greenfield;False;False;True
facil_222;36,22347241332834;69,20597122539837;574,043;0;facil_245;greenfield;False;False;True
facil_223;35,92347241452834;69,30847122498837;11,775;0;facil_246;greenfield;False;False;True
facil_224;36,07763908057834;69,06263789263836;17,846;0;facil_248;greenfield;False;False;True
facil_225;36,23097241329834;69,54347122404836;281,23400000000004;0;facil_249;greenfield;False;False;True
facil_226;36,23347241328834;69,20347122540836;596,4590000000001;0;facil_250;greenfield;False;False;True
facil_227;36,31513907962834;69,14763789229836;624,946;0;facil_251;greenfield;False;False;True
facil_228;36,030139080768336;68,98847122626836;8,506;0;facil_252;greenfield;False;False;True
facil_229;36,02763908077834;69,24680455856837;23,917;0;facil_253;greenfield;False;False;True
facil_230;36,28597241307834;69,02513789278836;25,318;0;facil_254;greenfield;False;False;True
facil_231;36,23930574659834;69,21347122536837;415,73;0;facil_255;greenfield;False;False;True
facil_232;36,06013908064834;69,05847122598837;27,653000000000002;0;facil_256;greenfield;False;False;True
facil_233;36,09430574717834;69,00180455954836;11,775;0;facil_257;greenfield;False;False;True
facil_234;36,21513908002834;69,56513789062836;718,346;0;facil_258;greenfield;False;False;True
facil_235;36,33180574622834;69,12263789239836;540,886;0;facil_260;greenfield;False;False;True
facil_236;36,19097241345834;69,12430455905837;856,111;0;facil_262;greenfield;False;False;True
facil_237;36,05680574732834;69,04347122604837;29,054000000000002;0;facil_263;greenfield;False;False;True
facil_238;36,10097241381834;69,02930455943837;11,308;0;facil_265;greenfield;False;False;True
facil_239;35,82013908160834;69,27513789178836;4,303;0;facil_266;greenfield;False;False;True
facil_240;36,27930574643834;69,20347122540836;301,78200000000004;0;facil_267;greenfield;False;False;True
facil_241;36,21263908003834;69,08347122588836;241,539;0;facil_268;greenfield;False;False;True
facil_242;35,848472414828336;69,26763789181837;19,247;0;facil_269;greenfield;False;False;True
facil_243;36,32930574623834;68,98013789296837;52,871;0;facil_270;greenfield;False;False;True
facil_244;36,22930574663834;69,14597122563836;1033,571;0;facil_272;greenfield;False;False;True
facil_245;36,06097241397834;69,10347122580836;41,663000000000004;0;facil_273;greenfield;False;False;True
facil_246;36,35680574612834;69,13347122568837;283,10200000000003;0;facil_274;greenfield;False;False;True
facil_247;36,09930574715834;68,95847122638837;5,236999999999999;0;facil_275;greenfield;False;False;True
facil_248;36,24597241323834;69,12513789238837;614,205;0;facil_276;greenfield;False;False;True
facil_249;36,18930574679834;69,15847122558837;233,13299999999998;0;facil_277;greenfield;False;False;True
facil_250;36,257639079858336;69,15763789225836;298,04600000000005;0;facil_278;greenfield;False;False;True
facil_251;35,88263908135834;69,25013789188837;26,719;0;facil_279;greenfield;False;False;True
facil_252;36,11097241377834;68,99347122624837;6,170999999999999;0;facil_280;greenfield;False;False;True
facil_253;36,02430574745834;69,08597122587837;1,5010000000000001;0;facil_281;greenfield;False;False;True
facil_254;36,213472413368336;69,61597122375836;647,8290000000001;0;facil_282;greenfield;False;False;True
facil_255;36,16513908022834;69,01597122615837;2,435;0;facil_284;greenfield;False;False;True
facil_256;36,30013907968834;69,13930455899836;732,356;0;facil_285;greenfield;False;False;True
facil_257;36,05013908068834;68,99263789291837;11,308;0;facil_286;greenfield;False;False;True
facil_258;36,22680574664834;69,14430455897836;1005,551;0;facil_287;greenfield;False;False;True
facil_259;36,22930574663834;69,05013789268837;46,333;0;facil_288;greenfield;False;False;True
facil_260;36,04930574735834;68,96763789301836;8,506;0;facil_289;greenfield;False;False;True
facil_261;36,21680574668834;69,14763789229836;1043,8449999999998;0;facil_290;greenfield;False;False;True
facil_262;36,07097241393834;69,11763789241837;66,41399999999999;0;facil_291;greenfield;False;False;True
facil_263;36,16597241355834;69,18930455879837;276,09700000000004;0;facil_292;greenfield;False;False;True
facil_264;36,33013907956834;69,13097122569837;537,6170000000001;0;facil_293;greenfield;False;False;True
facil_265;36,36763907941834;68,93263789315837;8,039;0;facil_294;greenfield;False;False;True
facil_266;36,23930574659834;69,11680455908837;729,087;0;facil_295;greenfield;False;False;True
facil_267;35,98847241426834;69,08847122586836;3,369;0;facil_296;greenfield;False;False;True
facil_268;36,23930574659834;69,12930455903836;725,351;0;facil_298;greenfield;False;False;True
facil_269;36,24763907989834;69,10680455912836;531,546;0;facil_299;greenfield;False;False;True
facil_270;36,06097241397834;69,13847122566837;44,465;0;facil_300;greenfield;False;False;True
facil_271;36,04263908071834;69,01763789281837;15,044;0;facil_301;greenfield;False;False;True
facil_272;36,37180574606834;68,99930455955837;52,871;0;facil_302;greenfield;False;False;True
facil_273;35,92597241451834;69,27430455845837;31,856;0;facil_303;greenfield;False;False;True
facil_274;36,01347241416834;69,12263789239836;13,642999999999999;0;facil_304;greenfield;False;False;True
facil_275;36,22097241333834;69,11513789242836;934,567;0;facil_305;greenfield;False;False;True
facil_276;36,04597241403834;69,00597122619837;14,11;0;facil_306;greenfield;False;False;True
facil_277;36,06097241397834;69,09180455918836;39,328;0;facil_307;greenfield;False;False;True
facil_278;36,29763907969834;69,19180455878836;167,753;0;facil_308;greenfield;False;False;True
facil_279;35,86513908142834;69,23180455862837;18,313000000000002;0;facil_310;greenfield;False;False;True
facil_280;36,02847241410834;69,03013789276837;12,241999999999999;0;facil_312;greenfield;False;False;True
facil_281;36,09597241383834;69,02180455946836;12,241999999999999;0;facil_313;greenfield;False;False;True
facil_282;36,21430574669834;69,13763789233836;950,912;0;facil_315;greenfield;False;False;True
facil_283;36,26847241314834;69,09847122582836;670,712;0;facil_316;greenfield;False;False;True
facil_284;36,18680574680834;69,11097122577837;654,3670000000001;0;facil_318;greenfield;False;False;True
facil_285;36,06763908061834;68,97430455965836;11,775;0;facil_319;greenfield;False;False;True
facil_286;36,18513908014834;69,52180455746837;200,91;0;facil_320;greenfield;False;False;True
facil_287;36,31680574628834;69,13847122566837;652,966;0;facil_321;greenfield;False;False;True
facil_288;36,35097241281834;69,12597122571836;456,826;0;facil_322;greenfield;False;False;True
facil_289;36,05930574731834;69,03180455942837;17,846;0;facil_323;greenfield;False;False;True
facil_290;36,10597241379834;69,13013789236837;73,886;0;facil_324;greenfield;False;False;True
facil_291;36,23680574660834;69,14763789229836;899,075;0;facil_325;greenfield;False;False;True
facil_292;35,85263908147834;69,26180455850837;22,049000000000003;0;facil_327;greenfield;False;False;True
facil_293;36,05847241398834;68,96180455970837;7,572;0;facil_328;greenfield;False;False;True
facil_294;36,03763908073834;69,00430455953837;9,44;0;facil_329;greenfield;False;False;True
facil_295;36,11513908042834;68,96597122635836;7,1049999999999995;0;facil_330;greenfield;False;False;True
facil_296;36,21847241334834;69,63930455699837;329,33500000000004;0;facil_332;greenfield;False;False;True
facil_297;35,87847241470834;68,99597122623837;1,034;0;facil_334;greenfield;False;False;True
facil_298;36,20180574674834;69,27097122513837;109,845;0;facil_335;greenfield;False;False;True
facil_299;36,06680574728834;69,34013789152837;7,572;0;facil_336;greenfield;False;False;True
facil_300;36,075972413918336;69,34180455818837;7,572;0;facil_337;greenfield;False;False;True
facil_301;36,20097241341834;69,25930455851837;113,58099999999999;0;facil_338;greenfield;False;False;True
facil_302;35,87680574804834;68,99763789289837;1,034;0;facil_339;greenfield;False;False;True
facil_303;36,21930574667834;69,63180455702837;400,319;0;facil_341;greenfield;False;False;True
facil_304;36,28180574642834;69,55763789065837;67,348;0;facil_343;greenfield;False;False;True
facil_305;36,40513907926834;69,05013789268837;9,907;0;facil_344;greenfield;False;False;True
