Name;Latitude;Longitude;Demand;No. of modeled individuals;Cell ID;Province;District
cust_50;36,20416685785001;69,58749900165003;0,467;1;19_20;Baghlan;Guzargahi Nur
cust_51;36,18750019125001;69,52083233525002;0,467;1;21_12;Baghlan;Guzargahi Nur
cust_52;36,15416685805001;69,46249900215003;4,67;10;25_5;Baghlan;Guzargahi Nur
cust_53;36,17916685795001;69,48749900205003;6,071000000000001;13;22_8;Baghlan;Guzargahi Nur
cust_54;36,28750019085001;69,55416566845003;1,401;3;9_16;Baghlan;Guzargahi Nur
cust_55;36,20416685785001;69,67083233465003;0,467;1;19_30;Baghlan;Guzargahi Nur
cust_56;36,20416685785001;69,54583233515002;3,736;8;19_15;Baghlan;Guzargahi Nur
cust_57;36,29583352415001;69,62083233485002;0,934;2;8_24;Baghlan;Guzargahi Nur
cust_58;36,23750019105001;69,69583233455002;1,401;3;15_33;Baghlan;Guzargahi Nur
cust_59;36,17083352465001;69,47916566875003;7,939;17;23_7;Baghlan;Guzargahi Nur
cust_60;36,20416685785001;69,61249900155002;1,401;3;19_23;Baghlan;Guzargahi Nur
cust_61;36,162500191350006;69,46249900215003;0,934;2;24_5;Baghlan;Guzargahi Nur
cust_62;36,24583352435001;69,55416566845003;1,401;3;14_16;Baghlan;Guzargahi Nur
cust_63;36,22083352445001;69,64583233475003;0,934;2;17_27;Baghlan;Guzargahi Nur
cust_64;36,26250019095001;69,55416566845003;2,802;6;12_16;Baghlan;Guzargahi Nur
cust_65;36,22916685775001;69,48749900205003;1,401;3;16_8;Baghlan;Guzargahi Nur
cust_66;36,22916685775001;69,54583233515002;4,67;10;16_15;Baghlan;Guzargahi Nur
cust_67;36,23750019105001;69,55416566845003;2,802;6;15_16;Baghlan;Guzargahi Nur
cust_68;36,24583352435001;69,57083233505003;2,335;5;14_18;Baghlan;Guzargahi Nur
cust_69;36,24583352435001;69,63749900145002;0,934;2;14_26;Baghlan;Guzargahi Nur
cust_70;36,28750019085001;69,62083233485002;1,868;4;9_24;Baghlan;Guzargahi Nur
cust_71;36,17083352465001;69,48749900205003;2,335;5;23_8;Baghlan;Guzargahi Nur
cust_72;36,212500191150006;69,60416566825002;1,401;3;18_22;Baghlan;Guzargahi Nur
cust_73;36,22083352445001;69,52083233525002;1,868;4;17_12;Baghlan;Guzargahi Nur
cust_74;36,17916685795001;69,50416566865003;0,934;2;22_10;Baghlan;Guzargahi Nur
cust_75;36,24583352435001;69,54583233515002;0,934;2;14_15;Baghlan;Guzargahi Nur
cust_76;36,15416685805001;69,55416566845003;2,335;5;25_16;Baghlan;Guzargahi Nur
cust_77;36,32083352405001;69,67083233465003;0,467;1;5_30;Baghlan;Guzargahi Nur
cust_78;36,18750019125001;69,49583233535003;0,467;1;21_9;Baghlan;Guzargahi Nur
cust_79;36,18750019125001;69,53749900185002;1,868;4;21_14;Baghlan;Guzargahi Nur
cust_80;36,23750019105001;69,52083233525002;0,467;1;15_12;Baghlan;Guzargahi Nur
cust_81;36,23750019105001;69,66249900135003;0,467;1;15_29;Baghlan;Guzargahi Nur
cust_82;36,27916685755001;69,62916566815002;0,934;2;10_25;Baghlan;Guzargahi Nur
cust_83;36,30416685745001;69,64583233475003;1,401;3;7_27;Baghlan;Guzargahi Nur
cust_84;36,22916685775001;69,53749900185002;2,335;5;16_14;Baghlan;Guzargahi Nur
cust_85;36,22083352445001;69,52916566855002;0,934;2;17_13;Baghlan;Guzargahi Nur
cust_86;36,24583352435001;69,62083233485002;0,467;1;14_24;Baghlan;Guzargahi Nur
cust_87;36,24583352435001;69,70416566785002;0,467;1;14_34;Baghlan;Guzargahi Nur
cust_88;36,22916685775001;69,62083233485002;0,467;1;16_24;Baghlan;Guzargahi Nur
cust_89;36,31250019075001;69,65416566805003;0,467;1;6_28;Baghlan;Guzargahi Nur
cust_90;36,27916685755001;69,62083233485002;0,467;1;10_24;Baghlan;Guzargahi Nur
cust_91;36,162500191350006;69,47916566875003;1,401;3;24_7;Baghlan;Guzargahi Nur
cust_92;36,27916685755001;69,55416566845003;2,802;6;10_16;Baghlan;Guzargahi Nur
cust_93;36,212500191150006;69,62916566815002;0,934;2;18_25;Baghlan;Guzargahi Nur
cust_94;36,14583352475001;69,45416566885002;1,401;3;26_4;Baghlan;Guzargahi Nur
cust_95;36,23750019105001;69,53749900185002;0,467;1;15_14;Baghlan;Guzargahi Nur
cust_96;36,15416685805001;69,57083233505003;0,467;1;25_18;Baghlan;Guzargahi Nur
cust_97;36,20416685785001;69,55416566845003;0,467;1;19_16;Baghlan;Guzargahi Nur
cust_98;36,32916685735001;69,64583233475003;0,934;2;4_27;Baghlan;Guzargahi Nur
cust_99;36,28750019085001;69,68749900125003;1,401;3;9_32;Baghlan;Guzargahi Nur
cust_100;36,254166857650006;69,67916566795003;0,934;2;13_31;Baghlan;Guzargahi Nur
cust_101;36,254166857650006;69,57083233505003;1,868;4;13_18;Baghlan;Guzargahi Nur
cust_102;36,18750019125001;69,66249900135003;0,467;1;21_29;Baghlan;Guzargahi Nur
cust_103;36,15416685805001;69,45416566885002;0,467;1;25_4;Baghlan;Guzargahi Nur
cust_104;36,29583352415001;69,59583233495003;0,467;1;8_21;Baghlan;Guzargahi Nur
cust_105;36,12916685815001;69,42916566895002;0,467;1;28_1;Baghlan;Guzargahi Nur
cust_106;36,212500191150006;69,54583233515002;0,467;1;18_15;Baghlan;Guzargahi Nur
cust_107;36,27916685755001;69,52916566855002;0,467;1;10_13;Baghlan;Guzargahi Nur
cust_108;36,22083352445001;69,65416566805003;0,934;2;17_28;Baghlan;Guzargahi Nur
cust_109;36,212500191150006;69,55416566845003;0,934;2;18_16;Baghlan;Guzargahi Nur
cust_110;36,28750019085001;69,57083233505003;0,467;1;9_18;Baghlan;Guzargahi Nur
cust_111;36,17083352465001;69,45416566885002;0,467;1;23_4;Baghlan;Guzargahi Nur
cust_112;36,17083352465001;69,60416566825002;0,467;1;23_22;Baghlan;Guzargahi Nur
cust_113;36,23750019105001;69,59583233495003;0,467;1;15_21;Baghlan;Guzargahi Nur
cust_114;36,22916685775001;69,45416566885002;0,467;1;16_4;Baghlan;Guzargahi Nur
cust_115;36,19583352455001;69,51249900195002;0,467;1;20_11;Baghlan;Guzargahi Nur
cust_116;36,30416685745001;69,57083233505003;0,467;1;7_18;Baghlan;Guzargahi Nur
cust_117;36,13750019145001;69,54583233515002;0,467;1;27_15;Baghlan;Guzargahi Nur
cust_118;36,26250019095001;69,69583233455002;0,467;1;12_33;Baghlan;Guzargahi Nur
cust_119;36,17916685795001;69,53749900185002;0,467;1;22_14;Baghlan;Guzargahi Nur
cust_120;35,91250019235;69,07916567035004;0,467;1;35_31;Baghlan;Nahrin
cust_121;35,96250019215;69,02916567055003;0,934;2;29_25;Baghlan;Nahrin
cust_122;35,837500192650005;68,89583233775004;0,934;2;44_9;Baghlan;Nahrin
cust_123;36,06250019175;68,96249900415003;0,467;1;17_17;Baghlan;Nahrin
cust_124;36,06250019175;69,07916567035004;0,467;1;17_31;Baghlan;Nahrin
cust_125;36,05416685845;69,02916567055003;0,467;1;18_25;Baghlan;Nahrin
cust_126;36,06250019175;69,09583233695002;3,269;7;17_33;Baghlan;Nahrin
cust_127;36,03750019185001;69,10416567025003;0,934;2;20_34;Baghlan;Nahrin
cust_128;36,05416685845;69,08749900365004;0,467;1;18_32;Baghlan;Nahrin
cust_129;36,05416685845;69,02083233725003;0,934;2;18_24;Baghlan;Nahrin
cust_130;36,162500191350006;69,02916567055003;0,467;1;5_25;Baghlan;Nahrin
cust_131;36,07916685835001;69,07083233705004;0,467;1;15_30;Baghlan;Nahrin
cust_132;35,845833525950006;68,87916567115003;0,467;1;43_7;Baghlan;Nahrin
cust_133;36,070833525050006;69,11249900355003;0,467;1;16_35;Baghlan;Nahrin
cust_134;36,06250019175;69,10416567025003;2,335;5;17_34;Baghlan;Nahrin
cust_135;36,05416685845;69,10416567025003;0,934;2;18_34;Baghlan;Nahrin
cust_136;36,04583352515001;69,10416567025003;0,467;1;19_34;Baghlan;Nahrin
cust_137;36,06250019175;69,01249900395003;0,467;1;17_23;Baghlan;Nahrin
cust_138;36,020833525250005;69,08749900365004;0,934;2;22_32;Baghlan;Nahrin
cust_139;36,05416685845;69,07083233705004;0,467;1;18_30;Baghlan;Nahrin
cust_140;36,070833525050006;69,02916567055003;0,467;1;16_25;Baghlan;Nahrin
cust_141;36,10416685825;68,97083233745003;0,934;2;12_18;Baghlan;Nahrin
cust_142;36,07916685835001;69,04583233715003;0,934;2;15_27;Baghlan;Nahrin
cust_143;35,929166858950005;69,10416567025003;0,467;1;33_34;Baghlan;Nahrin
cust_144;36,03750019185001;69,09583233695002;0,467;1;20_33;Baghlan;Nahrin
cust_145;36,070833525050006;69,12083233685003;0,934;2;16_36;Baghlan;Nahrin
cust_146;35,92083352565;69,01249900395003;0,467;1;34_23;Baghlan;Nahrin
cust_147;36,03750019185001;68,97083233745003;0,467;1;20_18;Baghlan;Nahrin
cust_148;36,06250019175;69,12916567015003;1,868;4;17_37;Baghlan;Nahrin
cust_149;36,05416685845;69,12083233685003;0,467;1;18_36;Baghlan;Nahrin
cust_150;36,06250019175;69,03749900385003;0,467;1;17_26;Baghlan;Nahrin
cust_151;36,04583352515001;68,99583233735004;0,934;2;19_21;Baghlan;Nahrin
cust_152;36,070833525050006;69,05416567045003;0,467;1;16_28;Baghlan;Nahrin
cust_153;36,04583352515001;69,12916567015003;0,467;1;19_37;Baghlan;Nahrin
cust_154;36,04583352515001;69,12083233685003;1,401;3;19_36;Baghlan;Nahrin
cust_155;36,06250019175;69,12083233685003;0,934;2;17_36;Baghlan;Nahrin
cust_156;36,07916685835001;69,05416567045003;0,934;2;15_28;Baghlan;Nahrin
cust_157;36,07916685835001;69,03749900385003;0,467;1;15_26;Baghlan;Nahrin
cust_158;36,112500191550005;68,98749900405004;0,467;1;11_20;Baghlan;Nahrin
cust_159;36,07916685835001;69,07916567035004;0,467;1;15_31;Baghlan;Nahrin
cust_160;36,04583352515001;69,08749900365004;0,934;2;19_32;Baghlan;Nahrin
cust_161;36,09583352495;69,00416567065002;0,467;1;13_22;Baghlan;Nahrin
cust_162;36,06250019175;69,07083233705004;0,467;1;17_30;Baghlan;Nahrin
cust_163;35,98750019205001;69,07916567035004;0,467;1;26_31;Baghlan;Nahrin
cust_164;36,070833525050006;69,07916567035004;0,467;1;16_31;Baghlan;Nahrin
cust_165;36,06250019175;69,08749900365004;0,467;1;17_32;Baghlan;Nahrin
cust_166;36,070833525050006;69,10416567025003;0,467;1;16_34;Baghlan;Nahrin
cust_167;36,04583352515001;69,11249900355003;0,467;1;19_35;Baghlan;Nahrin
cust_168;36,08750019165001;68,96249900415003;0,467;1;14_17;Baghlan;Nahrin
cust_169;36,06250019175;69,11249900355003;0,467;1;17_35;Baghlan;Nahrin
cust_170;36,10416685825;68,99583233735004;0,467;1;12_21;Baghlan;Nahrin
cust_171;36,08750019165001;69,02916567055003;0,467;1;14_25;Baghlan;Nahrin
cust_172;36,07916685835001;69,10416567025003;1,401;3;15_34;Baghlan;Nahrin
cust_173;36,03750019185001;68,99583233735004;0,467;1;20_21;Baghlan;Nahrin
cust_174;36,070833525050006;69,07083233705004;0,467;1;16_30;Baghlan;Nahrin
cust_175;36,070833525050006;69,12916567015003;0,467;1;16_37;Baghlan;Nahrin
cust_176;36,00416685865;69,08749900365004;0,467;1;24_32;Baghlan;Nahrin
cust_177;36,09583352495;68,99583233735004;0,467;1;13_21;Baghlan;Nahrin
cust_178;36,04583352515001;68,98749900405004;0,467;1;19_20;Baghlan;Nahrin
cust_179;36,03750019185001;69,15416567005003;0,467;1;20_40;Baghlan;Nahrin
cust_180;35,879166859150004;68,98749900405004;0,467;1;39_20;Baghlan;Nahrin
cust_181;36,22916685775;69,12083233685003;24,751;53;24_23;Baghlan;Burka
cust_182;36,32916685735;69,05416567045003;0,467;1;12_15;Baghlan;Burka
cust_183;36,19583352455;69,16249900335004;29,421000000000003;63;28_28;Baghlan;Burka
cust_184;36,24583352435;69,21249900315003;25,218;54;22_34;Baghlan;Burka
cust_185;36,295833524150005;69,13749900345003;12,142000000000001;26;16_25;Baghlan;Burka
cust_186;36,39583352375001;68,97916567075004;7,939;17;4_6;Baghlan;Burka
cust_187;36,22083352445001;69,17083233665004;12,142000000000001;26;25_29;Baghlan;Burka
cust_188;36,17916685795001;69,12916567015003;12,142000000000001;26;30_24;Baghlan;Burka
cust_189;36,337500190650005;69,11249900355003;25,685000000000002;55;11_22;Baghlan;Burka
cust_190;36,27916685755;69,10416567025004;34,091;73;18_21;Baghlan;Burka
cust_191;36,120833524850006;69,17083233665004;7,005000000000001;15;37_29;Baghlan;Burka
cust_192;36,19583352455;69,13749900345003;50,436;108;28_25;Baghlan;Burka
cust_193;36,24583352435;69,14583233675003;0,467;1;22_26;Baghlan;Burka
cust_194;36,27083352425001;69,09583233695004;19,614;42;19_20;Baghlan;Burka
cust_195;36,23750019105;68,99583233735004;2,335;5;23_8;Baghlan;Burka
cust_196;36,212500191150006;69,15416567005003;18,68;40;26_27;Baghlan;Burka
cust_197;36,39583352375001;69,00416567065004;6,071000000000001;13;4_9;Baghlan;Burka
cust_198;36,120833524850006;69,18749900325004;7,939;17;37_31;Baghlan;Burka
cust_199;36,120833524850006;69,16249900335004;3,736;8;37_28;Baghlan;Burka
cust_200;36,30416685745001;69,12083233685003;28,487000000000002;61;15_23;Baghlan;Burka
cust_201;36,19583352455;69,15416567005003;4,203;9;28_27;Baghlan;Burka
cust_202;36,18750019125;69,12916567015003;38,294000000000004;82;29_24;Baghlan;Burka
cust_203;36,30416685745001;69,01249900395004;6,071000000000001;13;15_10;Baghlan;Burka
cust_204;36,17916685795001;69,34583233595004;1,401;3;30_50;Baghlan;Burka
cust_205;36,12916685815001;69,17083233665004;2,802;6;36_29;Baghlan;Burka
cust_206;36,19583352455;69,12916567015003;30,822000000000003;66;28_24;Baghlan;Burka
cust_207;36,24583352435;69,11249900355003;8,406;18;22_22;Baghlan;Burka
cust_208;36,30416685745001;68,95416567085003;1,401;3;15_3;Baghlan;Burka
cust_209;36,22083352445001;69,13749900345003;27,553;59;25_25;Baghlan;Burka
cust_210;36,24583352435;69,15416567005003;5,1370000000000005;11;22_27;Baghlan;Burka
cust_211;36,22916685775;69,22083233645003;4,67;10;24_35;Baghlan;Burka
cust_212;36,22916685775;69,21249900315003;8,406;18;24_34;Baghlan;Burka
cust_213;36,23750019105;69,22083233645003;12,142000000000001;26;23_35;Baghlan;Burka
cust_214;36,31250019075001;69,13749900345003;34,091;73;14_25;Baghlan;Burka
cust_215;36,22916685775;69,12916567015003;6,071000000000001;13;24_24;Baghlan;Burka
cust_216;36,212500191150006;69,23749900305003;3,269;7;26_37;Baghlan;Burka
cust_217;36,15416685805;69,35416566925004;0,934;2;33_51;Baghlan;Burka
cust_218;36,204166857850005;69,16249900335004;38,761;83;27_28;Baghlan;Burka
cust_219;36,30416685745001;69,13749900345003;58,842000000000006;126;15_25;Baghlan;Burka
cust_220;36,22916685775;69,14583233675003;18,213;39;24_26;Baghlan;Burka
cust_221;36,22083352445001;69,16249900335004;16,345000000000002;35;25_28;Baghlan;Burka
cust_222;36,22083352445001;69,15416567005003;49,035000000000004;105;25_27;Baghlan;Burka
cust_223;36,204166857850005;69,13749900345003;13,543000000000001;29;27_25;Baghlan;Burka
cust_224;36,37083352385;69,02916567055003;0,934;2;7_12;Baghlan;Burka
cust_225;36,13750019145;69,19583233655004;19,614;42;35_32;Baghlan;Burka
cust_226;36,23750019105;69,13749900345003;3,736;8;23_25;Baghlan;Burka
cust_227;36,30416685745001;69,12916567015003;51,837;111;15_24;Baghlan;Burka
cust_228;36,26250019095001;69,00416567065004;0,934;2;20_9;Baghlan;Burka
cust_229;36,30416685745001;69,11249900355003;8,406;18;15_22;Baghlan;Burka
cust_230;36,26250019095001;69,09583233695004;14,010000000000002;30;20_20;Baghlan;Burka
cust_231;36,254166857650006;69,09583233695004;12,609;27;21_20;Baghlan;Burka
cust_232;36,18750019125;69,30416566945003;9,34;20;29_45;Baghlan;Burka
cust_233;36,22916685775;69,27916566955004;0,467;1;24_42;Baghlan;Burka
cust_234;36,31250019075001;69,12916567015003;21,482000000000003;46;14_24;Baghlan;Burka
cust_235;36,22083352445001;69,05416567045003;2,335;5;25_15;Baghlan;Burka
cust_236;36,10416685825;69,13749900345003;4,67;10;39_25;Baghlan;Burka
cust_237;36,295833524150005;69,12916567015003;6,538;14;16_24;Baghlan;Burka
cust_238;36,22916685775;69,13749900345003;4,67;10;24_25;Baghlan;Burka
cust_239;36,22083352445001;69,14583233675003;34,091;73;25_26;Baghlan;Burka
cust_240;36,22916685775;69,11249900355003;17,746000000000002;38;24_22;Baghlan;Burka
cust_241;36,22916685775;69,05416567045003;4,203;9;24_15;Baghlan;Burka
cust_242;36,24583352435;69,20416566985003;2,335;5;22_33;Baghlan;Burka
cust_243;36,18750019125;69,13749900345003;13,076;28;29_25;Baghlan;Burka
cust_244;36,28750019085;69,10416567025004;3,736;8;17_21;Baghlan;Burka
cust_245;36,22083352445001;69,23749900305003;9,807;21;25_37;Baghlan;Burka
cust_246;36,27083352425001;69,01249900395004;2,335;5;19_10;Baghlan;Burka
cust_247;36,17083352465001;69,19583233655004;13,543000000000001;29;31_32;Baghlan;Burka
cust_248;36,204166857850005;69,15416567005003;33,624;72;27_27;Baghlan;Burka
cust_249;36,28750019085;69,17083233665004;11,675;25;17_29;Baghlan;Burka
cust_250;36,22916685775;69,06249900375003;15,878;34;24_16;Baghlan;Burka
cust_251;36,254166857650006;69,20416566985003;5,604;12;21_33;Baghlan;Burka
cust_252;36,17083352465001;69,17916566995004;2,335;5;31_30;Baghlan;Burka
cust_253;36,27916685755;69,22083233645003;11,208;24;18_35;Baghlan;Burka
cust_254;36,112500191550005;69,12916567015003;9,34;20;38_24;Baghlan;Burka
cust_255;36,27916685755;69,11249900355003;9,34;20;18_22;Baghlan;Burka
cust_256;36,40416685705001;69,06249900375003;5,604;12;3_16;Baghlan;Burka
cust_257;36,23750019105;69,22916566975003;7,939;17;23_36;Baghlan;Burka
cust_258;36,22916685775;69,16249900335002;14,010000000000002;30;24_28;Baghlan;Burka
cust_259;36,18750019125;69,31249900275003;0,467;1;29_46;Baghlan;Burka
cust_260;36,162500191350006;69,19583233655004;1,401;3;32_32;Baghlan;Burka
cust_261;36,17916685795001;69,06249900375003;0,934;2;30_16;Baghlan;Burka
cust_262;36,24583352435;69,09583233695004;4,203;9;22_20;Baghlan;Burka
cust_263;36,212500191150006;69,13749900345003;3,736;8;26_25;Baghlan;Burka
cust_264;36,23750019105;69,18749900325004;6,538;14;23_31;Baghlan;Burka
cust_265;36,28750019085;69,18749900325004;8,873000000000001;19;17_31;Baghlan;Burka
cust_266;36,19583352455;69,17083233665004;4,203;9;28_29;Baghlan;Burka
cust_267;36,09583352495;69,17083233665004;2,335;5;40_29;Baghlan;Burka
cust_268;36,22916685775;69,15416567005003;15,878;34;24_27;Baghlan;Burka
cust_269;36,22083352445001;69,12916567015003;15,878;34;25_24;Baghlan;Burka
cust_270;36,24583352435;69,19583233655004;7,472;16;22_32;Baghlan;Burka
cust_271;36,27916685755;69,18749900325004;7,472;16;18_31;Baghlan;Burka
cust_272;36,18750019125;69,22083233645003;7,005000000000001;15;29_35;Baghlan;Burka
cust_273;36,27083352425001;69,20416566985003;8,406;18;19_33;Baghlan;Burka
cust_274;36,254166857650006;69,22083233645003;3,269;7;21_35;Baghlan;Burka
cust_275;36,31250019075001;69,12083233685003;34,091;73;14_23;Baghlan;Burka
cust_276;36,28750019085;69,17916566995004;10,741000000000001;23;17_30;Baghlan;Burka
cust_277;36,295833524150005;69,14583233675003;9,807;21;16_26;Baghlan;Burka
cust_278;36,31250019075001;69,11249900355003;14,477;31;14_22;Baghlan;Burka
cust_279;36,22916685775;69,23749900305003;5,604;12;24_37;Baghlan;Burka
cust_280;36,36250019055001;68,99583233735004;4,203;9;8_8;Baghlan;Burka
cust_281;36,18750019125;69,19583233655004;7,005000000000001;15;29_32;Baghlan;Burka
cust_282;36,24583352435;69,10416567025004;4,203;9;22_21;Baghlan;Burka
cust_283;36,26250019095001;69,22916566975003;2,335;5;20_36;Baghlan;Burka
cust_284;36,35416685725001;68,96249900415003;5,1370000000000005;11;9_4;Baghlan;Burka
cust_285;36,22916685775;69,17083233665004;3,736;8;24_29;Baghlan;Burka
cust_286;36,14583352475;69,19583233655004;11,675;25;34_32;Baghlan;Burka
cust_287;36,39583352375001;68,98749900405004;2,802;6;4_7;Baghlan;Burka
cust_288;36,27916685755;69,19583233655004;5,604;12;18_32;Baghlan;Burka
cust_289;36,30416685745001;69,14583233675003;13,543000000000001;29;15_26;Baghlan;Burka
cust_290;36,120833524850006;69,17916566995004;0,467;1;37_30;Baghlan;Burka
cust_291;36,39583352375001;69,01249900395004;4,203;9;4_10;Baghlan;Burka
cust_292;36,28750019085;69,11249900355003;14,010000000000002;30;17_22;Baghlan;Burka
cust_293;36,254166857650006;69,21249900315003;12,142000000000001;26;21_34;Baghlan;Burka
cust_294;36,37916685715;69,02916567055003;6,071000000000001;13;6_12;Baghlan;Burka
cust_295;36,27083352425001;69,00416567065004;2,802;6;19_9;Baghlan;Burka
cust_296;36,17916685795001;69,31249900275003;5,604;12;30_46;Baghlan;Burka
cust_297;36,254166857650006;69,15416567005003;6,071000000000001;13;21_27;Baghlan;Burka
cust_298;36,26250019095001;69,24583233635003;4,203;9;20_38;Baghlan;Burka
cust_299;36,212500191150006;69,27083233625004;0,467;1;26_41;Baghlan;Burka
cust_300;36,24583352435;69,22083233645003;3,269;7;22_35;Baghlan;Burka
cust_301;36,204166857850005;69,14583233675003;1,401;3;27_26;Baghlan;Burka
cust_302;36,22083352445001;69,12083233685003;15,878;34;25_23;Baghlan;Burka
cust_303;36,23750019105;69,19583233655004;5,604;12;23_32;Baghlan;Burka
cust_304;36,24583352435;69,22916566975003;3,736;8;22_36;Baghlan;Burka
cust_305;36,23750019105;69,12916567015003;9,34;20;23_24;Baghlan;Burka
cust_306;36,28750019085;69,16249900335004;0,467;1;17_28;Baghlan;Burka
cust_307;36,36250019055001;69,02916567055003;1,868;4;8_12;Baghlan;Burka
cust_308;36,17083352465001;69,32083233605003;0,934;2;31_47;Baghlan;Burka
cust_309;36,254166857650006;69,19583233655004;2,335;5;21_32;Baghlan;Burka
cust_310;36,27083352425001;69,08749900365004;2,802;6;19_19;Baghlan;Burka
cust_311;36,204166857850005;69,12916567015003;4,67;10;27_24;Baghlan;Burka
cust_312;36,32916685735;69,12083233685003;7,939;17;12_23;Baghlan;Burka
cust_313;36,17083352465001;69,12083233685003;0,467;1;31_23;Baghlan;Burka
cust_314;36,23750019105;69,20416566985003;10,741000000000001;23;23_33;Baghlan;Burka
cust_315;36,345833523950006;69,01249900395004;1,868;4;10_10;Baghlan;Burka
cust_316;36,22083352445001;69,24583233635003;10,274000000000001;22;25_38;Baghlan;Burka
