Name;Latitude;Longitude;Demand;No. of modeled individuals;Cell ID;Province;District
cust_52;36,19583352455001;69,51249900195002;0,934;2;20_11;Baghlan;Guzargahi Nur
cust_53;36,212500191150006;69,55416566845003;0,467;1;18_16;Baghlan;Guzargahi Nur
cust_54;36,212500191150006;69,60416566825002;3,736;8;18_22;Baghlan;Guzargahi Nur
cust_55;36,27916685755001;69,55416566845003;2,802;6;10_16;Baghlan;Guzargahi Nur
cust_56;36,15416685805001;69,46249900215003;5,1370000000000005;11;25_5;Baghlan;Guzargahi Nur
cust_57;36,26250019095001;69,57083233505003;0,467;1;12_18;Baghlan;Guzargahi Nur
cust_58;36,26250019095001;69,60416566825002;1,868;4;12_22;Baghlan;Guzargahi Nur
cust_59;36,23750019105001;69,52083233525002;1,868;4;15_12;Baghlan;Guzargahi Nur
cust_60;36,162500191350006;69,47916566875003;2,802;6;24_7;Baghlan;Guzargahi Nur
cust_61;36,20416685785001;69,55416566845003;1,401;3;19_16;Baghlan;Guzargahi Nur
cust_62;36,24583352435001;69,62083233485002;1,401;3;14_24;Baghlan;Guzargahi Nur
cust_63;36,19583352455001;69,52916566855002;5,604;12;20_13;Baghlan;Guzargahi Nur
cust_64;36,29583352415001;69,59583233495003;0,467;1;8_21;Baghlan;Guzargahi Nur
cust_65;36,15416685805001;69,45416566885002;0,934;2;25_4;Baghlan;Guzargahi Nur
cust_66;36,22916685775001;69,53749900185002;2,802;6;16_14;Baghlan;Guzargahi Nur
cust_67;36,26250019095001;69,55416566845003;3,269;7;12_16;Baghlan;Guzargahi Nur
cust_68;36,22916685775001;69,62083233485002;0,934;2;16_24;Baghlan;Guzargahi Nur
cust_69;36,24583352435001;69,51249900195002;1,401;3;14_11;Baghlan;Guzargahi Nur
cust_70;36,15416685805001;69,57083233505003;0,934;2;25_18;Baghlan;Guzargahi Nur
cust_71;36,15416685805001;69,47083233545003;1,868;4;25_6;Baghlan;Guzargahi Nur
cust_72;36,29583352415001;69,56249900175003;4,67;10;8_17;Baghlan;Guzargahi Nur
cust_73;36,31250019075001;69,61249900155002;0,934;2;6_23;Baghlan;Guzargahi Nur
cust_74;36,23750019105001;69,53749900185002;0,467;1;15_14;Baghlan;Guzargahi Nur
cust_75;36,212500191150006;69,51249900195002;0,467;1;18_11;Baghlan;Guzargahi Nur
cust_76;36,212500191150006;69,50416566865003;0,467;1;18_10;Baghlan;Guzargahi Nur
cust_77;36,23750019105001;69,69583233455002;0,934;2;15_33;Baghlan;Guzargahi Nur
cust_78;36,24583352435001;69,60416566825002;0,467;1;14_22;Baghlan;Guzargahi Nur
cust_79;36,24583352435001;69,52916566855002;2,802;6;14_13;Baghlan;Guzargahi Nur
cust_80;36,27083352425001;69,62916566815002;0,934;2;11_25;Baghlan;Guzargahi Nur
cust_81;36,22083352445001;69,52916566855002;1,401;3;17_13;Baghlan;Guzargahi Nur
cust_82;36,30416685745001;69,57916566835003;4,67;10;7_19;Baghlan;Guzargahi Nur
cust_83;36,22916685775001;69,49583233535003;1,868;4;16_9;Baghlan;Guzargahi Nur
cust_84;36,23750019105001;69,66249900135003;0,467;1;15_29;Baghlan;Guzargahi Nur
cust_85;36,18750019125001;69,48749900205003;1,401;3;21_8;Baghlan;Guzargahi Nur
cust_86;36,212500191150006;69,54583233515002;0,934;2;18_15;Baghlan;Guzargahi Nur
cust_87;36,18750019125001;69,49583233535003;0,934;2;21_9;Baghlan;Guzargahi Nur
cust_88;36,27083352425001;69,55416566845003;0,934;2;11_16;Baghlan;Guzargahi Nur
cust_89;36,162500191350006;69,45416566885002;0,467;1;24_4;Baghlan;Guzargahi Nur
cust_90;36,13750019145001;69,54583233515002;0,467;1;27_15;Baghlan;Guzargahi Nur
cust_91;36,20416685785001;69,52083233525002;1,401;3;19_12;Baghlan;Guzargahi Nur
cust_92;36,22916685775001;69,62916566815002;2,802;6;16_25;Baghlan;Guzargahi Nur
cust_93;36,30416685745001;69,57083233505003;0,467;1;7_18;Baghlan;Guzargahi Nur
cust_94;36,26250019095001;69,56249900175003;0,467;1;12_17;Baghlan;Guzargahi Nur
cust_95;36,22083352445001;69,64583233475003;2,335;5;17_27;Baghlan;Guzargahi Nur
cust_96;36,27916685755001;69,52916566855002;0,934;2;10_13;Baghlan;Guzargahi Nur
cust_97;36,22083352445001;69,52083233525002;4,67;10;17_12;Baghlan;Guzargahi Nur
cust_98;36,23750019105001;69,55416566845003;3,269;7;15_16;Baghlan;Guzargahi Nur
cust_99;36,254166857650006;69,57083233505003;0,467;1;13_18;Baghlan;Guzargahi Nur
cust_100;36,30416685745001;69,58749900165003;0,467;1;7_20;Baghlan;Guzargahi Nur
cust_101;36,18750019125001;69,53749900185002;0,467;1;21_14;Baghlan;Guzargahi Nur
cust_102;36,15416685805001;69,55416566845003;1,401;3;25_16;Baghlan;Guzargahi Nur
cust_103;36,20416685785001;69,51249900195002;0,467;1;19_11;Baghlan;Guzargahi Nur
cust_104;36,18750019125001;69,66249900135003;0,934;2;21_29;Baghlan;Guzargahi Nur
cust_105;36,24583352435001;69,66249900135003;0,467;1;14_29;Baghlan;Guzargahi Nur
cust_106;36,22916685775001;69,65416566805003;0,467;1;16_28;Baghlan;Guzargahi Nur
cust_107;36,23750019105001;69,62916566815002;0,467;1;15_25;Baghlan;Guzargahi Nur
cust_108;36,22083352445001;69,65416566805003;0,467;1;17_28;Baghlan;Guzargahi Nur
cust_109;36,24583352435001;69,55416566845003;0,467;1;14_16;Baghlan;Guzargahi Nur
cust_110;36,22916685775001;69,67083233465003;0,467;1;16_30;Baghlan;Guzargahi Nur
cust_111;36,23750019105001;69,51249900195002;0,467;1;15_11;Baghlan;Guzargahi Nur
cust_112;36,212500191150006;69,65416566805003;0,467;1;18_28;Baghlan;Guzargahi Nur
cust_113;36,28750019085001;69,57916566835003;0,467;1;9_19;Baghlan;Guzargahi Nur
cust_114;36,09583352495;69,01249900395003;1,401;3;13_23;Baghlan;Nahrin
cust_115;36,05416685845;69,12083233685003;0,934;2;18_36;Baghlan;Nahrin
cust_116;36,070833525050006;69,05416567045003;0,467;1;16_28;Baghlan;Nahrin
cust_117;36,06250019175;69,12083233685003;1,868;4;17_36;Baghlan;Nahrin
cust_118;36,070833525050006;69,11249900355003;0,934;2;16_35;Baghlan;Nahrin
cust_119;36,06250019175;69,09583233695002;1,868;4;17_33;Baghlan;Nahrin
cust_120;36,07916685835001;69,06249900375003;0,467;1;15_29;Baghlan;Nahrin
cust_121;36,03750019185001;68,99583233735004;0,467;1;20_21;Baghlan;Nahrin
cust_122;35,98750019205001;69,09583233695002;0,467;1;26_33;Baghlan;Nahrin
cust_123;36,04583352515001;69,01249900395003;0,467;1;19_23;Baghlan;Nahrin
cust_124;36,06250019175;69,10416567025003;1,401;3;17_34;Baghlan;Nahrin
cust_125;36,04583352515001;69,00416567065002;1,401;3;19_22;Baghlan;Nahrin
cust_126;35,979166858750006;69,02916567055003;0,467;1;27_25;Baghlan;Nahrin
cust_127;36,06250019175;69,07083233705004;0,467;1;17_30;Baghlan;Nahrin
cust_128;36,04583352515001;69,12083233685003;0,934;2;19_36;Baghlan;Nahrin
cust_129;36,10416685825;68,97916567075004;0,467;1;12_19;Baghlan;Nahrin
cust_130;36,09583352495;69,02083233725003;0,467;1;13_24;Baghlan;Nahrin
cust_131;36,05416685845;69,02083233725003;0,467;1;18_24;Baghlan;Nahrin
cust_132;36,05416685845;69,07916567035004;0,934;2;18_31;Baghlan;Nahrin
cust_133;36,07916685835001;69,03749900385003;0,467;1;15_26;Baghlan;Nahrin
cust_134;36,06250019175;68,96249900415003;0,934;2;17_17;Baghlan;Nahrin
cust_135;36,07916685835001;69,07083233705004;0,467;1;15_30;Baghlan;Nahrin
cust_136;36,06250019175;69,08749900365004;0,934;2;17_32;Baghlan;Nahrin
cust_137;36,05416685845;69,09583233695002;0,934;2;18_33;Baghlan;Nahrin
cust_138;36,04583352515001;69,08749900365004;0,934;2;19_32;Baghlan;Nahrin
cust_139;36,06250019175;69,07916567035004;0,934;2;17_31;Baghlan;Nahrin
cust_140;36,070833525050006;69,08749900365004;1,868;4;16_32;Baghlan;Nahrin
cust_141;36,04583352515001;69,02083233725003;0,467;1;19_24;Baghlan;Nahrin
cust_142;36,070833525050006;69,09583233695002;0,467;1;16_33;Baghlan;Nahrin
cust_143;36,120833524850006;68,97083233745003;0,934;2;10_18;Baghlan;Nahrin
cust_144;36,03750019185001;68,97916567075004;0,467;1;20_19;Baghlan;Nahrin
cust_145;36,09583352495;69,02916567055003;0,467;1;13_25;Baghlan;Nahrin
cust_146;36,070833525050006;69,12083233685003;0,467;1;16_36;Baghlan;Nahrin
cust_147;36,05416685845;69,12916567015003;0,467;1;18_37;Baghlan;Nahrin
cust_148;36,04583352515001;69,11249900355003;0,934;2;19_35;Baghlan;Nahrin
cust_149;36,070833525050006;69,07083233705004;0,467;1;16_30;Baghlan;Nahrin
cust_150;35,82083352605001;68,87916567115003;0,467;1;46_7;Baghlan;Nahrin
cust_151;36,03750019185001;69,10416567025003;0,467;1;20_34;Baghlan;Nahrin
cust_152;35,845833525950006;68,89583233775004;0,467;1;43_9;Baghlan;Nahrin
cust_153;35,86250019255001;68,92083233765003;0,467;1;41_12;Baghlan;Nahrin
cust_154;35,837500192650005;68,89583233775004;0,467;1;44_9;Baghlan;Nahrin
cust_155;36,06250019175;69,03749900385003;0,467;1;17_26;Baghlan;Nahrin
cust_156;36,012500191950004;69,12916567015003;0,467;1;23_37;Baghlan;Nahrin
cust_157;36,07916685835001;69,10416567025003;0,467;1;15_34;Baghlan;Nahrin
cust_158;35,95416685885001;69,09583233695002;0,467;1;30_33;Baghlan;Nahrin
cust_159;36,03750019185001;69,09583233695002;0,934;2;20_33;Baghlan;Nahrin
cust_160;36,08750019165001;69,05416567045003;0,467;1;14_28;Baghlan;Nahrin
cust_161;36,06250019175;69,15416567005003;0,467;1;17_40;Baghlan;Nahrin
cust_162;36,070833525050006;69,07916567035004;0,467;1;16_31;Baghlan;Nahrin
cust_163;36,08750019165001;69,02083233725003;0,467;1;14_24;Baghlan;Nahrin
cust_164;36,05416685845;69,10416567025003;0,934;2;18_34;Baghlan;Nahrin
cust_165;36,10416685825;69,00416567065002;0,467;1;12_22;Baghlan;Nahrin
cust_166;35,929166858950005;68,95416567085003;0,467;1;33_16;Baghlan;Nahrin
cust_167;36,06250019175;69,12916567015003;0,467;1;17_37;Baghlan;Nahrin
cust_168;36,05416685845;69,11249900355003;0,467;1;18_35;Baghlan;Nahrin
cust_169;36,03750019185001;69,15416567005003;0,467;1;20_40;Baghlan;Nahrin
cust_170;36,04583352515001;69,17916566995004;0,467;1;19_43;Baghlan;Nahrin
cust_171;36,08750019165001;69,02916567055003;0,467;1;14_25;Baghlan;Nahrin
cust_172;36,10416685825;69,11249900355003;0,467;1;12_35;Baghlan;Nahrin
cust_173;36,00416685865;69,08749900365004;0,467;1;24_32;Baghlan;Nahrin
cust_174;35,92083352565;68,93749900425003;0,467;1;34_14;Baghlan;Nahrin
cust_175;36,04583352515001;68,97083233745003;0,467;1;19_18;Baghlan;Nahrin
cust_176;35,98750019205001;68,93749900425003;0,467;1;26_14;Baghlan;Nahrin
cust_177;36,28750019085;69,18749900325004;13,076;28;17_31;Baghlan;Burka
cust_178;36,22916685775;69,14583233675003;16,345000000000002;35;24_26;Baghlan;Burka
cust_179;36,30416685745001;69,01249900395004;3,736;8;15_10;Baghlan;Burka
cust_180;36,23750019105;69,22083233645003;10,274000000000001;22;23_35;Baghlan;Burka
cust_181;36,19583352455;69,16249900335004;29,888;64;28_28;Baghlan;Burka
cust_182;36,204166857850005;69,15416567005003;41,096000000000004;88;27_27;Baghlan;Burka
cust_183;36,27083352425001;69,00416567065004;3,736;8;19_9;Baghlan;Burka
cust_184;36,13750019145;69,19583233655004;17,746000000000002;38;35_32;Baghlan;Burka
cust_185;36,212500191150006;69,15416567005003;22,883000000000003;49;26_27;Baghlan;Burka
cust_186;36,19583352455;69,13749900345003;37,827000000000005;81;28_25;Baghlan;Burka
cust_187;36,337500190650005;69,11249900355003;24,751;53;11_22;Baghlan;Burka
cust_188;36,23750019105;69,13749900345003;3,736;8;23_25;Baghlan;Burka
cust_189;36,18750019125;69,30416566945003;7,472;16;29_45;Baghlan;Burka
cust_190;36,22083352445001;69,15416567005003;46,233000000000004;99;25_27;Baghlan;Burka
cust_191;36,17083352465001;69,32083233605003;0,467;1;31_47;Baghlan;Burka
cust_192;36,23750019105;69,14583233675003;5,604;12;23_26;Baghlan;Burka
cust_193;36,31250019075001;69,12916567015003;28,954;62;14_24;Baghlan;Burka
cust_194;36,24583352435;69,21249900315003;27,086000000000002;58;22_34;Baghlan;Burka
cust_195;36,39583352375001;68,97916567075004;7,939;17;4_6;Baghlan;Burka
cust_196;36,22083352445001;69,12916567015003;23,817;51;25_24;Baghlan;Burka
cust_197;36,22916685775;69,23749900305003;6,538;14;24_37;Baghlan;Burka
cust_198;36,19583352455;69,17083233665004;7,472;16;28_29;Baghlan;Burka
cust_199;36,30416685745001;69,14583233675003;17,279;37;15_26;Baghlan;Burka
cust_200;36,27916685755;69,20416566985003;3,269;7;18_33;Baghlan;Burka
cust_201;36,337500190650005;68,99583233735004;0,934;2;11_8;Baghlan;Burka
cust_202;36,22916685775;69,21249900315003;8,873000000000001;19;24_34;Baghlan;Burka
cust_203;36,295833524150005;69,13749900345003;11,675;25;16_25;Baghlan;Burka
cust_204;36,22916685775;69,16249900335004;17,279;37;24_28;Baghlan;Burka
cust_205;36,24583352435;69,19583233655004;8,406;18;22_32;Baghlan;Burka
cust_206;36,09583352495;69,14583233675003;0,934;2;40_26;Baghlan;Burka
cust_207;36,22083352445001;69,17083233665004;11,208;24;25_29;Baghlan;Burka
cust_208;36,24583352435;69,20416566985003;4,67;10;22_33;Baghlan;Burka
cust_209;36,18750019125;69,14583233675003;4,203;9;29_26;Baghlan;Burka
cust_210;36,112500191550005;69,17916566995004;10,741000000000001;23;38_30;Baghlan;Burka
cust_211;36,27083352425001;69,09583233695004;23,817;51;19_20;Baghlan;Burka
cust_212;36,17083352465001;69,30416566945003;1,868;4;31_45;Baghlan;Burka
cust_213;36,22916685775;69,24583233635003;3,269;7;24_38;Baghlan;Burka
cust_214;36,254166857650006;69,23749900305003;5,1370000000000005;11;21_37;Baghlan;Burka
cust_215;36,22083352445001;69,14583233675003;29,888;64;25_26;Baghlan;Burka
cust_216;36,32916685735001;69,12083233685003;7,005000000000001;15;12_23;Baghlan;Burka
cust_217;36,17083352465001;69,19583233655004;18,213;39;31_32;Baghlan;Burka
cust_218;36,23750019105;69,21249900315003;9,34;20;23_34;Baghlan;Burka
cust_219;36,27916685755;69,10416567025004;35,492000000000004;76;18_21;Baghlan;Burka
cust_220;36,30416685745001;69,12083233685003;20,081;43;15_23;Baghlan;Burka
cust_221;36,204166857850005;69,16249900335004;41,563;89;27_28;Baghlan;Burka
cust_222;36,17916685795001;69,32916566935003;4,67;10;30_48;Baghlan;Burka
cust_223;36,09583352495;69,17083233665004;4,67;10;40_29;Baghlan;Burka
cust_224;36,17916685795001;69,11249900355003;0,467;1;30_22;Baghlan;Burka
cust_225;36,30416685745001;69,12916567015003;49,035000000000004;105;15_24;Baghlan;Burka
cust_226;36,19583352455;69,12916567015003;33,157000000000004;71;28_24;Baghlan;Burka
cust_227;36,345833523950006;68,99583233735004;2,335;5;10_8;Baghlan;Burka
cust_228;36,31250019075001;69,11249900355003;20,081;43;14_22;Baghlan;Burka
cust_229;36,24583352435;69,09583233695004;2,335;5;22_20;Baghlan;Burka
cust_230;36,212500191150006;69,25416566965004;7,005000000000001;15;26_39;Baghlan;Burka
cust_231;36,40416685705001;68,98749900405004;1,868;4;3_7;Baghlan;Burka
cust_232;36,14583352475;69,19583233655004;13,076;28;34_32;Baghlan;Burka
cust_233;36,30416685745001;69,13749900345003;55,573;119;15_25;Baghlan;Burka
cust_234;36,26250019095001;69,22916566975003;1,401;3;20_36;Baghlan;Burka
cust_235;36,19583352455;69,15416567005003;2,335;5;28_27;Baghlan;Burka
cust_236;36,40416685705001;69,06249900375003;6,538;14;3_16;Baghlan;Burka
cust_237;36,18750019125;69,29583233615003;2,802;6;29_44;Baghlan;Burka
cust_238;36,295833524150005;69,05416567045003;2,335;5;16_15;Baghlan;Burka
cust_239;36,28750019085;69,11249900355003;15,878;34;17_22;Baghlan;Burka
cust_240;36,31250019075001;69,13749900345003;31,756;68;14_25;Baghlan;Burka
cust_241;36,10416685825;69,13749900345003;5,604;12;39_25;Baghlan;Burka
cust_242;36,31250019075001;69,12083233685003;34,558;74;14_23;Baghlan;Burka
cust_243;36,23750019105;69,19583233655004;6,071000000000001;13;23_32;Baghlan;Burka
cust_244;36,23750019105;69,06249900375003;1,401;3;23_16;Baghlan;Burka
cust_245;36,22083352445001;69,23749900305003;11,208;24;25_37;Baghlan;Burka
cust_246;36,27916685755;69,18749900325004;5,604;12;18_31;Baghlan;Burka
cust_247;36,22083352445001;69,16249900335004;16,812;36;25_28;Baghlan;Burka
cust_248;36,07916685835001;69,15416567005003;2,335;5;42_27;Baghlan;Burka
cust_249;36,37083352385;69,02916567055003;0,934;2;7_12;Baghlan;Burka
cust_250;36,24583352435;69,17916566995004;6,071000000000001;13;22_30;Baghlan;Burka
cust_251;36,22083352445001;69,22083233645003;21,482000000000003;46;25_35;Baghlan;Burka
cust_252;36,18750019125;69,19583233655004;5,1370000000000005;11;29_32;Baghlan;Burka
cust_253;36,295833524150005;69,15416567005003;5,1370000000000005;11;16_27;Baghlan;Burka
cust_254;36,19583352455;69,29583233615003;1,401;3;28_44;Baghlan;Burka
cust_255;36,36250019055001;69,00416567065004;3,736;8;8_9;Baghlan;Burka
cust_256;36,120833524850006;69,17083233665004;3,269;7;37_29;Baghlan;Burka
cust_257;36,337500190650005;69,12083233685003;12,609;27;11_23;Baghlan;Burka
cust_258;36,22916685775;69,06249900375003;8,873000000000001;19;24_16;Baghlan;Burka
cust_259;36,22916685775;69,12083233685003;19,147000000000002;41;24_23;Baghlan;Burka
cust_260;36,120833524850006;69,17916566995004;1,868;4;37_30;Baghlan;Burka
cust_261;36,212500191150006;69,08749900365004;1,868;4;26_19;Baghlan;Burka
cust_262;36,26250019095001;69,09583233695004;14,010000000000002;30;20_20;Baghlan;Burka
cust_263;36,22916685775;69,22916566975003;4,203;9;24_36;Baghlan;Burka
cust_264;36,32916685735;69,02083233725003;2,335;5;12_11;Baghlan;Burka
cust_265;36,31250019075001;69,00416567065004;1,401;3;14_9;Baghlan;Burka
cust_266;36,22083352445001;69,13749900345003;12,142000000000001;26;25_25;Baghlan;Burka
cust_267;36,120833524850006;69,18749900325004;8,873000000000001;19;37_31;Baghlan;Burka
cust_268;36,32916685735;69,00416567065004;1,401;3;12_9;Baghlan;Burka
cust_269;36,22916685775;69,11249900355003;20,548000000000002;44;24_22;Baghlan;Burka
cust_270;36,08750019165001;69,16249900335004;4,67;10;41_28;Baghlan;Burka
cust_271;36,27916685755;69,22083233645003;11,208;24;18_35;Baghlan;Burka
cust_272;36,345833523950006;69,01249900395004;2,335;5;10_10;Baghlan;Burka
cust_273;36,22916685775;69,15416567005003;21,949;47;24_27;Baghlan;Burka
cust_274;36,24583352435;68,97083233745003;3,736;8;22_5;Baghlan;Burka
cust_275;36,18750019125;69,12916567015003;40,629000000000005;87;29_24;Baghlan;Burka
cust_276;36,254166857650006;69,21249900315003;8,406;18;21_34;Baghlan;Burka
cust_277;36,18750019125;69,22083233645003;7,472;16;29_35;Baghlan;Burka
cust_278;36,337500190650005;69,00416567065004;6,071000000000001;13;11_9;Baghlan;Burka
cust_279;36,24583352435;69,11249900355003;10,741000000000001;23;22_22;Baghlan;Burka
cust_280;36,204166857850005;69,12916567015003;6,071000000000001;13;27_24;Baghlan;Burka
cust_281;36,27083352425001;69,10416567025004;2,802;6;19_21;Baghlan;Burka
cust_282;36,254166857650006;69,09583233695004;10,274000000000001;22;21_20;Baghlan;Burka
cust_283;36,39583352375001;69,00416567065004;5,604;12;4_9;Baghlan;Burka
cust_284;36,212500191150006;69,16249900335004;6,071000000000001;13;26_28;Baghlan;Burka
cust_285;36,30416685745001;68,95416567085003;2,335;5;15_3;Baghlan;Burka
cust_286;36,17916685795001;69,12916567015003;12,609;27;30_24;Baghlan;Burka
cust_287;36,26250019095001;69,24583233635003;4,203;9;20_38;Baghlan;Burka
cust_288;36,27083352425;69,20416566985003;7,005000000000001;15;19_33;Baghlan;Burka
cust_289;36,22916685775;69,13749900345003;3,736;8;24_25;Baghlan;Burka
cust_290;36,162500191350006;69,19583233655004;3,269;7;32_32;Baghlan;Burka
cust_291;36,26250019095001;68,99583233735004;0,934;2;20_8;Baghlan;Burka
cust_292;36,28750019085;69,10416567025004;3,269;7;17_21;Baghlan;Burka
cust_293;36,295833524150005;69,19583233655004;0,467;1;16_32;Baghlan;Burka
cust_294;36,204166857850005;69,13749900345003;10,741000000000001;23;27_25;Baghlan;Burka
cust_295;36,17916685795001;69,30416566945003;2,335;5;30_45;Baghlan;Burka
cust_296;36,32083352405;69,00416567065004;3,269;7;13_9;Baghlan;Burka
cust_297;36,254166857650006;69,10416567025004;1,401;3;21_21;Baghlan;Burka
cust_298;36,26250019095001;69,20416566985003;0,467;1;20_33;Baghlan;Burka
cust_299;36,22916685775;69,22083233645003;4,203;9;24_35;Baghlan;Burka
cust_300;36,28750019085;69,17916566995004;11,208;24;17_30;Baghlan;Burka
cust_301;36,39583352375001;68,99583233735004;1,401;3;4_8;Baghlan;Burka
cust_302;36,27916685755;69,21249900315003;0,467;1;18_34;Baghlan;Burka
cust_303;36,30416685745001;69,11249900355003;8,873000000000001;19;15_22;Baghlan;Burka
cust_304;36,23750019105;69,20416566985003;14,944;32;23_33;Baghlan;Burka
cust_305;36,387500190450005;69,02083233725003;3,269;7;5_11;Baghlan;Burka
cust_306;36,112500191550005;69,16249900335004;3,269;7;38_28;Baghlan;Burka
cust_307;36,28750019085;69,17083233665004;7,005000000000001;15;17_29;Baghlan;Burka
cust_308;36,22916685775;69,05416567045003;4,203;9;24_15;Baghlan;Burka
cust_309;36,32916685735;69,01249900395004;0,467;1;12_10;Baghlan;Burka
cust_310;36,22083352445001;69,12083233685003;13,076;28;25_23;Baghlan;Burka
cust_311;36,212500191150006;69,13749900345003;3,736;8;26_25;Baghlan;Burka
cust_312;36,39583352375001;69,01249900395004;7,472;16;4_10;Baghlan;Burka
cust_313;36,112500191550005;69,12916567015003;12,142000000000001;26;38_24;Baghlan;Burka
cust_314;36,295833524150005;69,12916567015003;4,67;10;16_24;Baghlan;Burka
cust_315;36,295833524150005;69,14583233675003;7,005000000000001;15;16_26;Baghlan;Burka
cust_316;36,204166857850005;69,27083233625004;0,467;1;27_41;Baghlan;Burka
