Name;Latitude;Longitude;Demand;No. of modeled individuals;Cell ID;Province;District
cust_48;36,22916685775001;69,62083233485002;0,9339999999999999;2;16_24;Baghlan;Guzargahi Nur
cust_49;36,29583352415001;69,56249900175003;3,7359999999999998;8;8_17;Baghlan;Guzargahi Nur
cust_50;36,23750019105001;69,53749900185002;0,46699999999999997;1;15_14;Baghlan;Guzargahi Nur
cust_51;36,212500191150006;69,51249900195002;0,46699999999999997;1;18_11;Baghlan;Guzargahi Nur
cust_52;36,22083352445001;69,52916566855002;1,4009999999999998;3;17_13;Baghlan;Guzargahi Nur
cust_53;36,18750019125001;69,48749900205003;1,4009999999999998;3;21_8;Baghlan;Guzargahi Nur
cust_54;36,212500191150006;69,54583233515002;0,9339999999999999;2;18_15;Baghlan;Guzargahi Nur
cust_55;36,18750019125001;69,49583233535003;0,9339999999999999;2;21_9;Baghlan;Guzargahi Nur
cust_56;36,27083352425001;69,55416566845003;0,9339999999999999;2;11_16;Baghlan;Guzargahi Nur
cust_57;36,13750019145001;69,54583233515002;0,46699999999999997;1;27_15;Baghlan;Guzargahi Nur
cust_58;36,20416685785001;69,52083233525002;1,4009999999999998;3;19_12;Baghlan;Guzargahi Nur
cust_59;36,22916685775001;69,62916566815002;2,335;5;16_25;Baghlan;Guzargahi Nur
cust_60;36,26250019095001;69,56249900175003;0,46699999999999997;1;12_17;Baghlan;Guzargahi Nur
cust_61;36,22083352445001;69,64583233475003;1,8679999999999999;4;17_27;Baghlan;Guzargahi Nur
cust_62;36,27916685755001;69,52916566855002;0,9339999999999999;2;10_13;Baghlan;Guzargahi Nur
cust_63;36,22083352445001;69,52083233525002;3,7359999999999998;8;17_12;Baghlan;Guzargahi Nur
cust_64;36,23750019105001;69,55416566845003;2,8019999999999996;6;15_16;Baghlan;Guzargahi Nur
cust_65;36,254166857650006;69,57083233505003;0,46699999999999997;1;13_18;Baghlan;Guzargahi Nur
cust_66;36,18750019125001;69,53749900185002;0,46699999999999997;1;21_14;Baghlan;Guzargahi Nur
cust_67;36,15416685805001;69,55416566845003;1,4009999999999998;3;25_16;Baghlan;Guzargahi Nur
cust_68;36,20416685785001;69,51249900195002;0,46699999999999997;1;19_11;Baghlan;Guzargahi Nur
cust_69;36,22916685775001;69,65416566805003;0,46699999999999997;1;16_28;Baghlan;Guzargahi Nur
cust_70;36,23750019105001;69,62916566815002;0,46699999999999997;1;15_25;Baghlan;Guzargahi Nur
cust_71;36,22083352445001;69,65416566805003;0,46699999999999997;1;17_28;Baghlan;Guzargahi Nur
cust_72;36,24583352435001;69,55416566845003;0,46699999999999997;1;14_16;Baghlan;Guzargahi Nur
cust_73;36,212500191150006;69,65416566805003;0,46699999999999997;1;18_28;Baghlan;Guzargahi Nur
cust_74;36,09583352495;69,01249900395003;1,4009999999999998;3;13_23;Baghlan;Nahrin
cust_75;36,05416685845;69,12083233685003;0,9339999999999999;2;18_36;Baghlan;Nahrin
cust_76;36,070833525050006;69,05416567045003;0,46699999999999997;1;16_28;Baghlan;Nahrin
cust_77;36,06250019175;69,12083233685003;1,4009999999999998;3;17_36;Baghlan;Nahrin
cust_78;36,070833525050006;69,11249900355003;0,9339999999999999;2;16_35;Baghlan;Nahrin
cust_79;36,06250019175;69,09583233695002;1,4009999999999998;3;17_33;Baghlan;Nahrin
cust_80;36,07916685835001;69,06249900375003;0,46699999999999997;1;15_29;Baghlan;Nahrin
cust_81;36,03750019185001;68,99583233735004;0,46699999999999997;1;20_21;Baghlan;Nahrin
cust_82;35,98750019205001;69,09583233695002;0,46699999999999997;1;26_33;Baghlan;Nahrin
cust_83;36,04583352515001;69,01249900395003;0,46699999999999997;1;19_23;Baghlan;Nahrin
cust_84;36,06250019175;69,10416567025003;1,4009999999999998;3;17_34;Baghlan;Nahrin
cust_85;36,04583352515001;69,00416567065002;1,4009999999999998;3;19_22;Baghlan;Nahrin
cust_86;35,979166858750006;69,02916567055003;0,46699999999999997;1;27_25;Baghlan;Nahrin
cust_87;36,06250019175;69,07083233705004;0,46699999999999997;1;17_30;Baghlan;Nahrin
cust_88;36,04583352515001;69,12083233685003;0,9339999999999999;2;19_36;Baghlan;Nahrin
cust_89;36,10416685825;68,97916567075004;0,46699999999999997;1;12_19;Baghlan;Nahrin
cust_90;36,09583352495;69,02083233725003;0,46699999999999997;1;13_24;Baghlan;Nahrin
cust_91;36,05416685845;69,02083233725003;0,46699999999999997;1;18_24;Baghlan;Nahrin
cust_92;36,05416685845;69,07916567035004;0,9339999999999999;2;18_31;Baghlan;Nahrin
cust_93;36,07916685835001;69,03749900385003;0,46699999999999997;1;15_26;Baghlan;Nahrin
cust_94;36,06250019175;68,96249900415003;0,9339999999999999;2;17_17;Baghlan;Nahrin
cust_95;36,07916685835001;69,07083233705004;0,46699999999999997;1;15_30;Baghlan;Nahrin
cust_96;36,06250019175;69,08749900365004;0,9339999999999999;2;17_32;Baghlan;Nahrin
cust_97;36,05416685845;69,09583233695002;0,9339999999999999;2;18_33;Baghlan;Nahrin
cust_98;36,04583352515001;69,08749900365004;0,9339999999999999;2;19_32;Baghlan;Nahrin
cust_99;36,06250019175;69,07916567035004;0,9339999999999999;2;17_31;Baghlan;Nahrin
cust_100;36,070833525050006;69,08749900365004;1,4009999999999998;3;16_32;Baghlan;Nahrin
cust_101;36,04583352515001;69,02083233725003;0,46699999999999997;1;19_24;Baghlan;Nahrin
cust_102;36,070833525050006;69,09583233695002;0,46699999999999997;1;16_33;Baghlan;Nahrin
cust_103;36,120833524850006;68,97083233745003;0,9339999999999999;2;10_18;Baghlan;Nahrin
cust_104;36,03750019185001;68,97916567075004;0,46699999999999997;1;20_19;Baghlan;Nahrin
cust_105;36,09583352495;69,02916567055003;0,46699999999999997;1;13_25;Baghlan;Nahrin
cust_106;36,070833525050006;69,12083233685003;0,46699999999999997;1;16_36;Baghlan;Nahrin
cust_107;36,05416685845;69,12916567015003;0,46699999999999997;1;18_37;Baghlan;Nahrin
cust_108;36,04583352515001;69,11249900355003;0,9339999999999999;2;19_35;Baghlan;Nahrin
cust_109;36,070833525050006;69,07083233705004;0,46699999999999997;1;16_30;Baghlan;Nahrin
cust_110;35,82083352605001;68,87916567115003;0,46699999999999997;1;46_7;Baghlan;Nahrin
cust_111;36,03750019185001;69,10416567025003;0,46699999999999997;1;20_34;Baghlan;Nahrin
cust_112;35,845833525950006;68,89583233775004;0,46699999999999997;1;43_9;Baghlan;Nahrin
cust_113;35,86250019255001;68,92083233765003;0,46699999999999997;1;41_12;Baghlan;Nahrin
cust_114;35,837500192650005;68,89583233775004;0,46699999999999997;1;44_9;Baghlan;Nahrin
cust_115;36,06250019175;69,03749900385003;0,46699999999999997;1;17_26;Baghlan;Nahrin
cust_116;36,012500191950004;69,12916567015003;0,46699999999999997;1;23_37;Baghlan;Nahrin
cust_117;36,07916685835001;69,10416567025003;0,46699999999999997;1;15_34;Baghlan;Nahrin
cust_118;35,95416685885001;69,09583233695002;0,46699999999999997;1;30_33;Baghlan;Nahrin
cust_119;36,03750019185001;69,09583233695002;0,9339999999999999;2;20_33;Baghlan;Nahrin
cust_120;36,08750019165001;69,05416567045003;0,46699999999999997;1;14_28;Baghlan;Nahrin
cust_121;36,06250019175;69,15416567005003;0,46699999999999997;1;17_40;Baghlan;Nahrin
cust_122;36,070833525050006;69,07916567035004;0,46699999999999997;1;16_31;Baghlan;Nahrin
cust_123;36,08750019165001;69,02083233725003;0,46699999999999997;1;14_24;Baghlan;Nahrin
cust_124;36,05416685845;69,10416567025003;0,9339999999999999;2;18_34;Baghlan;Nahrin
cust_125;36,10416685825;69,00416567065002;0,46699999999999997;1;12_22;Baghlan;Nahrin
cust_126;35,929166858950005;68,95416567085003;0,46699999999999997;1;33_16;Baghlan;Nahrin
cust_127;36,06250019175;69,12916567015003;0,46699999999999997;1;17_37;Baghlan;Nahrin
cust_128;36,05416685845;69,11249900355003;0,46699999999999997;1;18_35;Baghlan;Nahrin
cust_129;36,04583352515001;69,17916566995004;0,46699999999999997;1;19_43;Baghlan;Nahrin
cust_130;36,08750019165001;69,02916567055003;0,46699999999999997;1;14_25;Baghlan;Nahrin
cust_131;36,10416685825;69,11249900355003;0,46699999999999997;1;12_35;Baghlan;Nahrin
cust_132;36,00416685865;69,08749900365004;0,46699999999999997;1;24_32;Baghlan;Nahrin
cust_133;35,92083352565;68,93749900425003;0,46699999999999997;1;34_14;Baghlan;Nahrin
cust_134;36,04583352515001;68,97083233745003;0,46699999999999997;1;19_18;Baghlan;Nahrin
cust_135;36,28750019085;69,18749900325004;9,806999999999999;21;17_31;Baghlan;Burka
cust_136;36,22916685775;69,14583233675003;12,609;27;24_26;Baghlan;Burka
cust_137;36,30416685745001;69,01249900395004;2,8019999999999996;6;15_10;Baghlan;Burka
cust_138;36,23750019105;69,22083233645003;7,938999999999999;17;23_35;Baghlan;Burka
cust_139;36,19583352455;69,16249900335004;22,415999999999997;48;28_28;Baghlan;Burka
cust_140;36,204166857850005;69,15416567005003;30,822;66;27_27;Baghlan;Burka
cust_141;36,13750019145;69,19583233655004;13,543;29;35_32;Baghlan;Burka
cust_142;36,212500191150006;69,15416567005003;17,279;37;26_27;Baghlan;Burka
cust_143;36,19583352455;69,13749900345003;28,487;61;28_25;Baghlan;Burka
cust_144;36,337500190650005;69,11249900355003;18,68;40;11_22;Baghlan;Burka
cust_145;36,23750019105;69,13749900345003;2,8019999999999996;6;23_25;Baghlan;Burka
cust_146;36,22083352445001;69,15416567005003;35,025;75;25_27;Baghlan;Burka
cust_147;36,23750019105;69,14583233675003;4,202999999999999;9;23_26;Baghlan;Burka
cust_148;36,31250019075001;69,12916567015003;21,948999999999998;47;14_24;Baghlan;Burka
cust_149;36,24583352435;69,21249900315003;20,548;44;22_34;Baghlan;Burka
cust_150;36,39583352375001;68,97916567075004;6,071;13;4_6;Baghlan;Burka
cust_151;36,22083352445001;69,12916567015003;18,212999999999997;39;25_24;Baghlan;Burka
cust_152;36,22916685775;69,23749900305003;5,137;11;24_37;Baghlan;Burka
cust_153;36,19583352455;69,17083233665004;5,603999999999999;12;28_29;Baghlan;Burka
cust_154;36,30416685745001;69,14583233675003;13,075999999999999;28;15_26;Baghlan;Burka
cust_155;36,27916685755;69,20416566985003;2,8019999999999996;6;18_33;Baghlan;Burka
cust_156;36,337500190650005;68,99583233735004;0,9339999999999999;2;11_8;Baghlan;Burka
cust_157;36,22916685775;69,21249900315003;7,005;15;24_34;Baghlan;Burka
cust_158;36,295833524150005;69,13749900345003;8,873;19;16_25;Baghlan;Burka
cust_159;36,22916685775;69,16249900335004;13,075999999999999;28;24_28;Baghlan;Burka
cust_160;36,24583352435;69,19583233655004;6,537999999999999;14;22_32;Baghlan;Burka
cust_161;36,09583352495;69,14583233675003;0,9339999999999999;2;40_26;Baghlan;Burka
cust_162;36,22083352445001;69,17083233665004;8,405999999999999;18;25_29;Baghlan;Burka
cust_163;36,24583352435;69,20416566985003;3,7359999999999998;8;22_33;Baghlan;Burka
cust_164;36,18750019125;69,14583233675003;3,2689999999999997;7;29_26;Baghlan;Burka
cust_165;36,112500191550005;69,17916566995004;8,405999999999999;18;38_30;Baghlan;Burka
cust_166;36,27083352425001;69,09583233695004;18,212999999999997;39;19_20;Baghlan;Burka
cust_167;36,22916685775;69,24583233635003;2,8019999999999996;6;24_38;Baghlan;Burka
cust_168;36,254166857650006;69,23749900305003;4,202999999999999;9;21_37;Baghlan;Burka
cust_169;36,22083352445001;69,14583233675003;22,415999999999997;48;25_26;Baghlan;Burka
cust_170;36,32916685735001;69,12083233685003;5,603999999999999;12;12_23;Baghlan;Burka
cust_171;36,17083352465001;69,19583233655004;14,01;30;31_32;Baghlan;Burka
cust_172;36,23750019105;69,21249900315003;7,005;15;23_34;Baghlan;Burka
cust_173;36,27916685755;69,10416567025004;26,619;57;18_21;Baghlan;Burka
cust_174;36,30416685745001;69,12083233685003;15,411;33;15_23;Baghlan;Burka
cust_175;36,204166857850005;69,16249900335004;31,288999999999998;67;27_28;Baghlan;Burka
cust_176;36,09583352495;69,17083233665004;3,7359999999999998;8;40_29;Baghlan;Burka
cust_177;36,17916685795001;69,11249900355003;0,46699999999999997;1;30_22;Baghlan;Burka
cust_178;36,30416685745001;69,12916567015003;36,893;79;15_24;Baghlan;Burka
cust_179;36,19583352455;69,12916567015003;25,218;54;28_24;Baghlan;Burka
cust_180;36,31250019075001;69,11249900355003;15,411;33;14_22;Baghlan;Burka
cust_181;36,24583352435;69,09583233695004;1,8679999999999999;4;22_20;Baghlan;Burka
cust_182;36,212500191150006;69,25416566965004;5,603999999999999;12;26_39;Baghlan;Burka
cust_183;36,40416685705001;68,98749900405004;1,4009999999999998;3;3_7;Baghlan;Burka
cust_184;36,14583352475;69,19583233655004;9,806999999999999;21;34_32;Baghlan;Burka
cust_185;36,30416685745001;69,13749900345003;42,029999999999994;90;15_25;Baghlan;Burka
cust_186;36,26250019095001;69,22916566975003;1,4009999999999998;3;20_36;Baghlan;Burka
cust_187;36,19583352455;69,15416567005003;1,8679999999999999;4;28_27;Baghlan;Burka
cust_188;36,40416685705001;69,06249900375003;5,137;11;3_16;Baghlan;Burka
cust_189;36,18750019125;69,29583233615003;2,335;5;29_44;Baghlan;Burka
cust_190;36,295833524150005;69,05416567045003;1,8679999999999999;4;16_15;Baghlan;Burka
cust_191;36,28750019085;69,11249900355003;12,142;26;17_22;Baghlan;Burka
cust_192;36,31250019075001;69,13749900345003;23,817;51;14_25;Baghlan;Burka
cust_193;36,10416685825;69,13749900345003;4,202999999999999;9;39_25;Baghlan;Burka
cust_194;36,31250019075001;69,12083233685003;26,151999999999997;56;14_23;Baghlan;Burka
cust_195;36,23750019105;69,19583233655004;4,67;10;23_32;Baghlan;Burka
cust_196;36,22083352445001;69,23749900305003;8,405999999999999;18;25_37;Baghlan;Burka
cust_197;36,27916685755;69,18749900325004;4,202999999999999;9;18_31;Baghlan;Burka
cust_198;36,22083352445001;69,16249900335004;12,609;27;25_28;Baghlan;Burka
cust_199;36,24583352435;69,17916566995004;4,67;10;22_30;Baghlan;Burka
cust_200;36,22083352445001;69,22083233645003;16,345;35;25_35;Baghlan;Burka
cust_201;36,18750019125;69,19583233655004;4,202999999999999;9;29_32;Baghlan;Burka
cust_202;36,295833524150005;69,15416567005003;4,202999999999999;9;16_27;Baghlan;Burka
cust_203;36,19583352455;69,29583233615003;1,4009999999999998;3;28_44;Baghlan;Burka
cust_204;36,36250019055001;69,00416567065004;2,8019999999999996;6;8_9;Baghlan;Burka
cust_205;36,120833524850006;69,17083233665004;2,8019999999999996;6;37_29;Baghlan;Burka
cust_206;36,337500190650005;69,12083233685003;9,806999999999999;21;11_23;Baghlan;Burka
cust_207;36,22916685775;69,12083233685003;14,476999999999999;31;24_23;Baghlan;Burka
cust_208;36,120833524850006;69,17916566995004;1,4009999999999998;3;37_30;Baghlan;Burka
cust_209;36,212500191150006;69,08749900365004;1,4009999999999998;3;26_19;Baghlan;Burka
cust_210;36,26250019095001;69,09583233695004;10,741;23;20_20;Baghlan;Burka
cust_211;36,22916685775;69,22916566975003;3,2689999999999997;7;24_36;Baghlan;Burka
cust_212;36,32916685735;69,02083233725003;1,8679999999999999;4;12_11;Baghlan;Burka
cust_213;36,22083352445001;69,13749900345003;9,34;20;25_25;Baghlan;Burka
cust_214;36,32916685735;69,00416567065004;1,4009999999999998;3;12_9;Baghlan;Burka
cust_215;36,22916685775;69,11249900355003;15,411;33;24_22;Baghlan;Burka
cust_216;36,08750019165001;69,16249900335004;3,7359999999999998;8;41_28;Baghlan;Burka
cust_217;36,27916685755;69,22083233645003;8,405999999999999;18;18_35;Baghlan;Burka
cust_218;36,22916685775;69,15416567005003;16,811999999999998;36;24_27;Baghlan;Burka
cust_219;36,18750019125;69,12916567015003;30,822;66;29_24;Baghlan;Burka
cust_220;36,254166857650006;69,21249900315003;6,537999999999999;14;21_34;Baghlan;Burka
cust_221;36,24583352435;69,11249900355003;8,405999999999999;18;22_22;Baghlan;Burka
cust_222;36,204166857850005;69,12916567015003;4,67;10;27_24;Baghlan;Burka
cust_223;36,27083352425001;69,10416567025004;2,335;5;19_21;Baghlan;Burka
cust_224;36,254166857650006;69,09583233695004;7,938999999999999;17;21_20;Baghlan;Burka
cust_225;36,212500191150006;69,16249900335004;4,67;10;26_28;Baghlan;Burka
cust_226;36,30416685745001;68,95416567085003;1,8679999999999999;4;15_3;Baghlan;Burka
cust_227;36,17916685795001;69,12916567015003;9,806999999999999;21;30_24;Baghlan;Burka
cust_228;36,26250019095001;69,24583233635003;3,2689999999999997;7;20_38;Baghlan;Burka
cust_229;36,27083352425;69,20416566985003;5,603999999999999;12;19_33;Baghlan;Burka
cust_230;36,22916685775;69,13749900345003;2,8019999999999996;6;24_25;Baghlan;Burka
cust_231;36,162500191350006;69,19583233655004;2,8019999999999996;6;32_32;Baghlan;Burka
cust_232;36,26250019095001;68,99583233735004;0,9339999999999999;2;20_8;Baghlan;Burka
cust_233;36,28750019085;69,10416567025004;2,8019999999999996;6;17_21;Baghlan;Burka
cust_234;36,295833524150005;69,19583233655004;0,46699999999999997;1;16_32;Baghlan;Burka
cust_235;36,204166857850005;69,13749900345003;8,405999999999999;18;27_25;Baghlan;Burka
cust_236;36,32083352405;69,00416567065004;2,8019999999999996;6;13_9;Baghlan;Burka
cust_237;36,254166857650006;69,10416567025004;1,4009999999999998;3;21_21;Baghlan;Burka
cust_238;36,26250019095001;69,20416566985003;0,46699999999999997;1;20_33;Baghlan;Burka
cust_239;36,22916685775;69,22083233645003;3,2689999999999997;7;24_35;Baghlan;Burka
cust_240;36,28750019085;69,17916566995004;8,405999999999999;18;17_30;Baghlan;Burka
cust_241;36,39583352375001;68,99583233735004;1,4009999999999998;3;4_8;Baghlan;Burka
cust_242;36,27916685755;69,21249900315003;0,46699999999999997;1;18_34;Baghlan;Burka
cust_243;36,30416685745001;69,11249900355003;7,005;15;15_22;Baghlan;Burka
cust_244;36,23750019105;69,20416566985003;11,207999999999998;24;23_33;Baghlan;Burka
cust_245;36,112500191550005;69,16249900335004;2,8019999999999996;6;38_28;Baghlan;Burka
cust_246;36,28750019085;69,17083233665004;5,603999999999999;12;17_29;Baghlan;Burka
cust_247;36,32916685735;69,01249900395004;0,46699999999999997;1;12_10;Baghlan;Burka
cust_248;36,22083352445001;69,12083233685003;9,806999999999999;21;25_23;Baghlan;Burka
cust_249;36,212500191150006;69,13749900345003;2,8019999999999996;6;26_25;Baghlan;Burka
cust_250;36,112500191550005;69,12916567015003;9,34;20;38_24;Baghlan;Burka
cust_251;36,295833524150005;69,12916567015003;3,7359999999999998;8;16_24;Baghlan;Burka
cust_252;36,295833524150005;69,14583233675003;5,603999999999999;12;16_26;Baghlan;Burka
cust_253;36,204166857850005;69,27083233625004;0,46699999999999997;1;27_41;Baghlan;Burka
cust_254;36,23750019105;69,12916567015003;7,005;15;23_24;Baghlan;Burka
cust_255;36,17916685795001;69,06249900375003;1,4009999999999998;3;30_16;Baghlan;Burka
cust_256;36,254166857650006;69,20416566985003;4,67;10;21_33;Baghlan;Burka
cust_257;36,12916685815001;69,17083233665004;0,9339999999999999;2;36_29;Baghlan;Burka
cust_258;36,35416685725001;68,96249900415003;1,4009999999999998;3;9_4;Baghlan;Burka
cust_259;36,27916685755;69,11249900355003;7,4719999999999995;16;18_22;Baghlan;Burka
cust_260;36,22083352445001;69,22916566975003;11,674999999999999;25;25_36;Baghlan;Burka
cust_261;36,23750019105;69,22916566975003;6,071;13;23_36;Baghlan;Burka
cust_262;36,22083352445001;69,17916566995004;2,8019999999999996;6;25_30;Baghlan;Burka
cust_263;36,22083352445001;69,24583233635003;6,071;13;25_38;Baghlan;Burka
cust_264;36,212500191150006;69,26249900295004;2,8019999999999996;6;26_40;Baghlan;Burka
cust_265;36,18750019125;69,13749900345003;12,142;26;29_25;Baghlan;Burka
cust_266;36,37916685715;69,02083233725003;0,46699999999999997;1;6_11;Baghlan;Burka
cust_267;36,23750019105;69,17916566995004;0,9339999999999999;2;23_30;Baghlan;Burka
cust_268;36,30416685745001;69,00416567065004;1,4009999999999998;3;15_9;Baghlan;Burka
cust_269;36,27916685755;69,19583233655004;4,202999999999999;9;18_32;Baghlan;Burka
cust_270;36,162500191350006;69,16249900335004;0,46699999999999997;1;32_28;Baghlan;Burka
cust_271;36,112500191550005;69,13749900345003;2,8019999999999996;6;38_25;Baghlan;Burka
cust_272;36,26250019095001;69,23749900305003;0,46699999999999997;1;20_37;Baghlan;Burka
cust_273;36,32083352405;69,02916567055003;0,9339999999999999;2;13_12;Baghlan;Burka
cust_274;36,19583352455;69,14583233675003;2,335;5;28_26;Baghlan;Burka
cust_275;36,12916685815001;69,18749900325004;1,4009999999999998;3;36_31;Baghlan;Burka
cust_276;36,27083352425001;68,94583233755003;1,8679999999999999;4;19_2;Baghlan;Burka
cust_277;36,14583352475;69,20416566985003;2,8019999999999996;6;34_33;Baghlan;Burka
cust_278;36,387500190450005;69,01249900395004;1,4009999999999998;3;5_10;Baghlan;Burka
cust_279;36,24583352435;69,22083233645003;4,202999999999999;9;22_35;Baghlan;Burka
cust_280;36,23750019105;69,18749900325004;3,2689999999999997;7;23_31;Baghlan;Burka
cust_281;36,27916685755;69,12083233685003;1,4009999999999998;3;18_23;Baghlan;Burka
cust_282;36,204166857850005;69,14583233675003;1,4009999999999998;3;27_26;Baghlan;Burka
cust_283;36,09583352495;69,16249900335004;1,4009999999999998;3;40_28;Baghlan;Burka
cust_284;36,27916685755;69,09583233695004;7,005;15;18_20;Baghlan;Burka
cust_285;36,32916685735;69,11249900355003;0,9339999999999999;2;12_22;Baghlan;Burka
cust_286;36,17916685795001;69,13749900345003;3,7359999999999998;8;30_25;Baghlan;Burka
cust_287;36,120833524850006;69,16249900335002;5,603999999999999;12;37_28;Baghlan;Burka
cust_288;36,254166857650006;69,15416567005003;4,67;10;21_27;Baghlan;Burka
cust_289;36,204166857850005;69,22916566975003;0,9339999999999999;2;27_36;Baghlan;Burka
cust_290;36,23750019105;69,12083233685003;4,202999999999999;9;23_23;Baghlan;Burka
cust_291;36,212500191150006;69,24583233635003;1,8679999999999999;4;26_38;Baghlan;Burka
cust_292;36,39583352375001;68,98749900405004;4,202999999999999;9;4_7;Baghlan;Burka
cust_293;36,254166857650006;69,22083233645003;3,7359999999999998;8;21_35;Baghlan;Burka
cust_294;36,24583352435;69,12916567015003;5,137;11;22_24;Baghlan;Burka
cust_295;36,295833524150005;69,00416567065004;2,335;5;16_9;Baghlan;Burka
cust_296;36,212500191150006;69,27083233625004;0,9339999999999999;2;26_41;Baghlan;Burka
cust_297;36,24583352435;69,18749900325004;1,4009999999999998;3;22_31;Baghlan;Burka
cust_298;36,254166857650006;69,24583233635003;1,4009999999999998;3;21_38;Baghlan;Burka
cust_299;36,254166857650006;69,19583233655004;1,4009999999999998;3;21_32;Baghlan;Burka
cust_300;36,27916685755;69,22916566975003;4,202999999999999;9;18_36;Baghlan;Burka
cust_301;36,212500191150006;69,17083233665004;3,2689999999999997;7;26_29;Baghlan;Burka
