Name;Latitude;Longitude;Capacity;Cost;ClearName;Type;is_copy;added_to_guarantee_coverage;is_critical
facil_95;36,46875019012501;69,06597122595836;278,099;0;facil_95;greenfield;False;False;False
facil_96;36,093750191625006;68,84930456015837;7,355;0;facil_96;greenfield;False;False;False
facil_97;36,366250190535006;69,93680455580837;157,262;0;facil_97;greenfield;False;False;False
facil_98;36,307083524105;68,87430456005836;48,334;0;facil_98;greenfield;False;False;False
facil_99;36,69291685589501;69,58513789054837;2,102;0;facil_99;greenfield;False;False;False
facil_100;36,20458352451501;69,00847122618836;1061,608;0;facil_100;greenfield;False;False;False
facil_101;36,317916857395005;69,20763789205837;1214,317;0;facil_101;greenfield;False;False;False
facil_102;36,258750190965;68,86347122676837;17,512;0;facil_102;greenfield;False;False;False
facil_103;36,077083525025;69,10347122580836;721,865;0;facil_103;greenfield;False;False;False
facil_104;36,359583523895004;69,04097122605836;799,271;0;facil_104;greenfield;False;False;False
facil_105;36,42541685696501;69,96930455567836;169,171;0;facil_105;greenfield;False;False;False
facil_106;36,633750189465005;69,74513788990836;416,797;0;facil_106;greenfield;False;False;False
facil_107;36,11458352487501;69,16180455890837;276,697;0;facil_107;greenfield;False;False;False
facil_108;36,597083522945006;69,86513788942837;503,309;0;facil_108;greenfield;False;False;False
facil_109;36,00958352529501;69,12930455903836;258,134;0;facil_109;greenfield;False;False;False
facil_110;36,507083523305006;69,93097122249837;439,213;0;facil_110;greenfield;False;False;False
facil_111;36,687083522585006;69,63013789036836;72,852;0;facil_111;greenfield;False;False;False
facil_112;36,69708352254501;69,56680455728836;2,452;0;facil_112;greenfield;False;False;False
facil_113;36,457916856835006;68,95680455972837;101,572;0;facil_113;greenfield;False;False;False
facil_114;36,15625019137501;69,06597122595836;1306,433;0;facil_114;greenfield;False;False;False
facil_115;36,11791685819501;68,81680456028836;1,751;0;facil_115;greenfield;False;False;False
facil_116;36,06291685841501;69,04097122605836;264,789;0;facil_116;greenfield;False;False;False
facil_117;36,32875019068501;68,97763789297836;789,814;0;facil_117;greenfield;False;False;False
facil_118;36,19541685788501;69,16763789221837;1321,143;0;facil_118;greenfield;False;False;False
facil_119;36,717916855795;69,84013788952836;327,484;0;facil_119;greenfield;False;False;False
facil_120;36,263750190945004;69,01597122615837;1122,201;0;facil_120;greenfield;False;False;False
facil_121;36,61958352285501;69,80347122300837;395,782;0;facil_121;greenfield;False;False;False
facil_122;36,56791685639501;69,93013788916836;447,619;0;facil_122;greenfield;False;False;False
facil_123;36,046250191815005;68,97013789300837;79,857;0;facil_123;greenfield;False;False;False
facil_124;36,42708352362501;68,89930455995837;11,558;0;facil_124;greenfield;False;False;False
facil_125;36,16041685802501;69,01597122615837;785,261;0;facil_125;greenfield;False;False;False
facil_126;36,763750188945004;70,02430455545837;21,715;0;facil_126;greenfield;False;False;False
facil_127;36,767083522265004;69,88847122266837;74,603;0;facil_127;greenfield;False;False;False
facil_128;36,25375019098501;68,99180455958836;993,309;0;facil_128;greenfield;False;False;False
facil_129;36,307916857435;69,01597122615837;1137,962;0;facil_129;greenfield;False;False;False
facil_130;35,96708352546501;69,24680455856837;14,71;0;facil_130;greenfield;False;False;False
facil_131;36,07041685838501;68,97347122632837;190,886;0;facil_131;greenfield;False;False;False
facil_132;36,28208352420501;68,96680455968837;718,012;0;facil_132;greenfield;False;False;False
facil_133;36,447916856875004;69,10847122578836;407,341;0;facil_133;greenfield;False;False;False
facil_134;36,396250190415;69,10847122578836;998,913;0;facil_134;greenfield;False;False;False
facil_135;36,73791685571501;69,86847122274837;150,257;0;facil_135;greenfield;False;False;False
facil_136;36,05375019178501;68,98513789294836;86,512;0;facil_136;greenfield;False;False;False
facil_137;36,29791685747501;69,16680455888837;1283,666;0;facil_137;greenfield;False;False;False
facil_138;36,036250191855004;69,24347122524837;74,953;0;facil_138;greenfield;False;False;False
facil_139;36,355416857245004;68,97347122632837;551,994;0;facil_139;greenfield;False;False;False
facil_140;36,75375018898501;69,81680455628836;65,497;0;facil_140;greenfield;False;False;False
facil_141;36,266250190935004;68,85680456012837;22,416;0;facil_141;greenfield;False;False;False
facil_142;36,29958352413501;69,05013789268837;1240,235;0;facil_142;greenfield;False;False;False
facil_143;36,442916856895;68,99263789291837;301,565;0;facil_143;greenfield;False;False;False
facil_144;36,319583524055005;68,87013789340837;68,649;0;facil_144;greenfield;False;False;False
facil_145;36,215416857805;69,25847122518837;1239,185;0;facil_145;greenfield;False;False;False
facil_146;36,70375018918501;69,88263788935836;83,009;0;facil_146;greenfield;False;False;False
facil_147;36,779583522215006;69,77513788978837;5,954;0;facil_147;greenfield;False;False;False
facil_148;36,82958352201501;70,07347122192837;17,863;0;facil_148;greenfield;False;False;False
facil_149;36,19375019122501;69,15597122559836;1307,834;0;facil_149;greenfield;False;False;False
facil_150;36,673750189305004;69,79680455636837;424,503;0;facil_150;greenfield;False;False;False
facil_151;36,84291685529501;69,94930455575837;22,066;0;facil_151;greenfield;False;False;False
facil_152;36,38708352378501;68,90180455994837;75,304;0;facil_152;greenfield;False;False;False
facil_153;36,61208352288501;69,64097122365837;24,868;0;facil_153;greenfield;False;False;False
facil_154;35,96291685881501;69,08597122587837;72,151;0;facil_154;greenfield;False;False;False
facil_155;36,28625019085501;69,16763789221837;1310,986;0;facil_155;greenfield;False;False;False
facil_156;36,130416858145004;68,98097122629837;449,02;0;facil_156;greenfield;False;False;False
facil_157;36,180416857945005;69,06597122595836;1314,839;0;facil_157;greenfield;False;False;False
facil_158;36,65125018939501;70,05930455531836;64,446;0;facil_158;greenfield;False;False;False
facil_159;36,727916855755005;69,92513788918836;30,121;0;facil_159;greenfield;False;False;False
facil_160;36,75125018899501;69,91430455589837;68,649;0;facil_160;greenfield;False;False;False
facil_161;36,42958352361501;68,91347122656836;63,746;0;facil_161;greenfield;False;False;False
facil_162;36,47625019009501;69,00763789285837;45,532;0;facil_162;greenfield;False;False;False
facil_163;36,440416856905;70,15847122158837;0,35;0;facil_163;greenfield;False;False;False
facil_164;35,962083525485006;68,90097122661837;11,208;0;facil_164;greenfield;False;False;False
facil_165;36,05541685844501;69,04930455935836;308,57;0;facil_165;greenfield;False;False;False
facil_166;36,06208352508501;68,96180455970837;67,248;0;facil_166;greenfield;False;False;False
facil_167;36,44125019023501;68,88597122667836;34,675;0;facil_167;greenfield;False;False;False
facil_168;36,19291685789501;69,14430455897836;1333,052;0;facil_168;greenfield;False;False;False
facil_169;36,92791685495501;69,99513788890837;11,558;0;facil_169;greenfield;False;False;False
facil_170;36,64958352273501;69,64930455695837;28,37;0;facil_170;greenfield;False;False;False
facil_171;36,232916857735006;69,90597122259837;10,858;0;facil_171;greenfield;False;False;False
facil_172;36,61125018955501;69,68847122346837;99,121;0;facil_172;greenfield;False;False;False
facil_173;36,34041685730501;68,86097122677836;75,654;0;facil_173;greenfield;False;False;False
facil_174;36,28375019086501;69,19013789212836;1318,691;0;facil_174;greenfield;False;False;False
facil_175;36,93791685491501;70,02097122213837;7,005;0;facil_175;greenfield;False;False;False
facil_176;36,32791685735501;68,84347122684837;63,045;0;facil_176;greenfield;False;False;False
facil_177;36,32708352402501;69,97597122231836;122,237;0;facil_177;greenfield;False;False;False
facil_178;36,318750190725005;69,14013789232837;1300,478;0;facil_178;greenfield;False;False;False
facil_179;36,75375018898501;69,88763788933836;112,781;0;facil_179;greenfield;False;False;False
facil_180;36,089583524975005;69,04263789271836;538,334;0;facil_180;greenfield;False;False;False
facil_181;36,636250189455005;69,74847122322836;415,046;0;facil_181;greenfield;False;False;False
facil_182;36,39291685709501;68,89347122664836;48,685;0;facil_182;greenfield;False;False;False
facil_183;36,687083522585006;70,07597122191837;10,508;0;facil_183;greenfield;False;False;False
facil_184;36,11541685820501;68,96763789301836;318,027;0;facil_184;greenfield;False;False;False
facil_185;36,64708352274501;69,84097122285837;461,629;0;facil_185;greenfield;False;False;False
facil_186;36,01791685859501;69,01263789283837;63,395;0;facil_186;greenfield;False;False;False
facil_187;36,15125019139501;69,09180455918836;1303,981;0;facil_187;greenfield;False;False;False
facil_188;36,69958352253501;69,85013788948837;324,331;0;facil_188;greenfield;False;False;False
facil_189;36,34125019063501;69,57013789060836;513,466;0;facil_189;greenfield;False;False;False
facil_190;36,24041685770501;68,85763789345836;5,954;0;facil_190;greenfield;False;False;False
facil_191;36,75375018898501;69,84097122285837;97,72;0;facil_191;greenfield;False;False;False
facil_192;36,769583522255004;69,89763788929837;68,999;0;facil_192;greenfield;False;False;False
facil_193;36,84625018861501;70,08680455520837;11,558;0;facil_193;greenfield;False;False;False
facil_194;36,21375019114501;69,14930455895836;1344,26;0;facil_194;greenfield;False;False;False
facil_195;36,503750189985006;69,52263789079836;0,7;0;facil_195;greenfield;False;False;False
facil_196;35,98125019207501;69,24597122523836;29,771;0;facil_196;greenfield;False;False;False
facil_197;36,632916856135004;69,70013789008837;42,38;0;facil_197;greenfield;False;False;False
facil_198;36,685416855925006;69,56263789063837;3,502;0;facil_198;greenfield;False;False;False
facil_199;36,821250188715005;70,08347122188837;18,563;0;facil_199;greenfield;False;False;False
facil_200;36,090416858305005;68,86680456008837;11,558;0;facil_200;greenfield;False;False;False
facil_201;36,43291685693501;69,15013789228837;382,473;0;facil_201;greenfield;False;False;False
facil_202;35,952916858855005;69,25763789185837;4,553;0;facil_202;greenfield;False;False;False
facil_203;36,403750190385004;69,00763789285837;459,878;0;facil_203;greenfield;False;False;False
facil_204;36,52625018989501;69,55597122399837;2,102;0;facil_204;greenfield;False;False;False
facil_205;36,326250190695006;69,09180455918836;1237,083;0;facil_205;greenfield;False;False;False
facil_206;36,24625019101501;69,15763789225836;1317,29;0;facil_206;greenfield;False;False;False
facil_207;36,184583524595006;69,16513789222837;1299,077;0;facil_207;greenfield;False;False;False
facil_208;36,16291685801501;69,09763789249837;1326,747;0;facil_208;greenfield;False;False;False
facil_209;36,10291685825501;69,50263789087836;500,507;0;facil_209;greenfield;False;False;False
facil_210;36,218750191125004;69,11013789244836;1337,605;0;facil_210;greenfield;False;False;False
facil_211;36,87958352181501;69,84763788949837;3,152;0;facil_211;greenfield;False;False;False
facil_212;36,20208352452501;69,04263789271836;1255,646;0;facil_212;greenfield;False;False;False
facil_213;36,65958352269501;69,91597122255837;433,96;0;facil_213;greenfield;False;False;False
facil_214;36,76041685562501;69,97680455564837;23,817;0;facil_214;greenfield;False;False;False
facil_215;36,37958352381501;68,97430455965836;446,919;0;facil_215;greenfield;False;False;False
facil_216;36,634583522795005;69,73097122329837;399,285;0;facil_216;greenfield;False;False;False
facil_217;36,28458352419501;69,96847122234837;70,4;0;facil_217;greenfield;False;False;False
facil_218;36,258750190965;68,84430456017837;9,457;0;facil_218;greenfield;False;False;False
facil_219;36,33208352400501;68,86013789344837;67,948;0;facil_219;greenfield;False;False;False
facil_220;36,05458352511501;69,18763789213837;305,068;0;facil_220;greenfield;False;False;False
facil_221;36,79375018882501;70,02097122213837;23,116;0;facil_221;greenfield;False;False;False
facil_222;36,124583524835;68,98347122628837;599,978;0;facil_222;greenfield;False;False;False
facil_223;36,643750189425006;69,73347122328836;372,316;0;facil_223;greenfield;False;False;False
facil_224;36,492083523365004;69,87430455605836;495,954;0;facil_224;greenfield;False;False;False
facil_225;36,69541685588501;69,81847122294836;373,717;0;facil_225;greenfield;False;False;False
facil_226;36,92791685495501;70,08347122188837;1,751;0;facil_226;greenfield;False;False;False
facil_227;35,83625019265501;68,80847122698836;0,35;0;facil_227;greenfield;False;False;False
facil_228;36,10458352491501;68,88347122668837;22,066;0;facil_228;greenfield;False;False;False
facil_229;36,33625019065501;69,24847122522837;1156,175;0;facil_229;greenfield;False;False;False
facil_230;36,585416856325004;69,94180455578837;421,0;0;facil_230;greenfield;False;False;False
facil_231;35,92708352562501;68,95013789308837;6,655;0;facil_231;greenfield;False;False;False
facil_232;36,822916855375006;69,94097122245836;23,467;0;facil_232;greenfield;False;False;False
facil_233;36,65375018938501;69,89097122265837;447,269;0;facil_233;greenfield;False;False;False
facil_234;36,368750190525006;69,11930455907837;1204,86;0;facil_234;greenfield;False;False;False
facil_235;36,682916855935005;69,63597122367837;85,461;0;facil_235;greenfield;False;False;False
facil_236;36,34375019062501;70,06347122196837;60,243;0;facil_236;greenfield;False;False;False
facil_237;36,366250190535006;68,93180455982836;232,216;0;facil_237;greenfield;False;False;False
facil_238;35,987916858715;69,01180455950836;60,593;0;facil_238;greenfield;False;False;False
facil_239;35,947083525545004;69,09013789252836;54,989;0;facil_239;greenfield;False;False;False
facil_240;36,93875018824501;70,04180455538837;2,802;0;facil_240;greenfield;False;False;False
facil_241;36,69791685587501;69,60763789045836;0,35;0;facil_241;greenfield;False;False;False
facil_242;36,581250189675;69,62847122370837;11,208;0;facil_242;greenfield;False;False;False
facil_243;36,20541685784501;69,16180455890837;1330,25;0;facil_243;greenfield;False;False;False
facil_244;36,79875018880501;70,08097122189837;19,264;0;facil_244;greenfield;False;False;False
facil_245;36,599583522935006;69,99180455558837;385,975;0;facil_245;greenfield;False;False;False
facil_246;36,46875019012501;68,90597122659837;40,979;0;facil_246;greenfield;False;False;False
facil_247;36,410416857025005;69,71597122335837;2,802;0;facil_247;greenfield;False;False;False
facil_248;36,42458352363501;68,97430455965836;342,895;0;facil_248;greenfield;False;False;False
facil_249;36,52208352324501;69,68263789015836;6,655;0;facil_249;greenfield;False;False;False
facil_250;36,12041685818501;69,16180455890837;849,707;0;facil_250;greenfield;False;False;False
facil_251;36,311250190755004;68,84930456015837;42,03;0;facil_251;greenfield;False;False;False
facil_252;36,367083523865006;68,91680455988836;78,806;0;facil_252;greenfield;False;False;False
facil_253;36,643750189425006;69,67597122351836;273,195;0;facil_253;greenfield;False;False;False
facil_254;36,457083523505005;69,88513788934837;453,574;0;facil_254;greenfield;False;False;False
facil_255;36,23958352437501;69,10847122578836;1336,904;0;facil_255;greenfield;False;False;False
facil_256;36,75208352232501;69,93597122247837;46,233;0;facil_256;greenfield;False;False;False
facil_257;36,826250188695006;69,95763788905836;23,116;0;facil_257;greenfield;False;False;False
facil_258;36,325416857365006;69,24097122525836;1171,236;0;facil_258;greenfield;False;False;False
facil_259;36,174583524635004;69,04180455938837;1211,865;0;facil_259;greenfield;False;False;False
facil_260;35,907916859035005;69,01597122615837;22,066;0;facil_260;greenfield;False;False;False
facil_261;36,24541685768501;69,96430455569836;49,735;0;facil_261;greenfield;False;False;False
facil_262;36,43958352357501;69,11847122574837;470,736;0;facil_262;greenfield;False;False;False
facil_263;36,24708352434501;69,19347122544836;1296,976;0;facil_263;greenfield;False;False;False
facil_264;36,173750191305004;69,13763789233836;1324,996;0;facil_264;greenfield;False;False;False
facil_265;35,98458352539501;68,99180455958836;56,39;0;facil_265;greenfield;False;False;False
facil_266;36,230416857745006;69,21263789203837;1279,814;0;facil_266;greenfield;False;False;False
facil_267;36,32958352401501;69,13180455902837;1276,311;0;facil_267;greenfield;False;False;False
facil_268;36,55458352311501;70,00013788888836;176,526;0;facil_268;greenfield;False;False;False
facil_269;36,66625018933501;69,76597122315837;337,641;0;facil_269;greenfield;False;False;False
facil_270;36,493750190025004;69,86013788944837;480,193;0;facil_270;greenfield;False;False;False
facil_271;36,37708352382501;68,89847122662837;79,156;0;facil_271;greenfield;False;False;False
facil_272;36,090416858305005;68,95930455971836;73,202;0;facil_272;greenfield;False;False;False
facil_273;36,775416855565005;70,07263788859836;18,213;0;facil_273;greenfield;False;False;False
facil_274;36,05875019176501;69,00930455951837;247,627;0;facil_274;greenfield;False;False;False
facil_275;35,812083526085004;68,81263789363837;0,35;0;facil_275;greenfield;False;False;False
facil_276;35,947083525545004;69,02347122612836;32,923;0;facil_276;greenfield;False;False;False
facil_277;36,267916857595004;68,96680455968837;635,704;0;facil_277;greenfield;False;False;False
facil_278;36,43458352359501;69,78347122308837;3,152;0;facil_278;greenfield;False;True;False
facil_279;36,912083521685005;69,99097122225837;1,751;0;facil_279;greenfield;False;True;False
facil_280;36,217916857795004;69,63847122366836;576,161;0;facil_280;greenfield;False;True;False
